NPAID,Name,m/z,CCS,Adduct
NPA015778,Cholesteryl-6-O-tetradecanoyl-a-D-glucopyranoside,759.6134,272.16275,M+H
NPA015779,Sonomolide B,333.2061,183.71461,M+H
NPA015780,7-hydroxyjanthinone,301.0707,167.61043,M+H
NPA015781,Tirandamycin F,406.1861,207.23698,M+H
NPA015782,Terreumol C,305.1384,177.72075,M+H
NPA015783,"1,8,8a-trihydroxy-5-methoxy-3,5a-dimethyl-5a,8a-dihydro-1H-xanthene-7,9-dione",321.0969,176.00177,M+H
NPA015784,Agistatin E,229.1071,148.69583,M+H
NPA015785,Colossolactone G,539.3004,230.6342,M+H
NPA015786,"3,8-dihydroxy-1-propylanthraquinone",297.1122,176.42357,M+H
NPA015787,Nocarasin A,261.1849,168.003,M+H
NPA015788,Phoslactomycin E,640.3245,235.70563,M+H
NPA015789,Monaphilol A,385.201,212.0975,M+H
NPA015790,7-methoxy-3-methyl-5-(3-methylbut-2-en-1-yl)-1H-isochromen-6-ol,261.1485,159.69478,M+H
NPA015791,Galvaquinone B,369.1333,193.21613,M+H
NPA015792,Campyrone B,254.1387,165.00807,M+H
NPA015793,(5Z)-Fusarin C,432.2017,209.70972,M+H
NPA015794,Periconiasin B,360.2533,199.34203,M+H
NPA015795,Glucopiericidinol A2,594.3273,224.27702,M+H
NPA015796,Fluvirucin B0,429.3323,205.93721,M+H
NPA015797,"(S)-6-(2,9-dihydroxynonyl)-4-hydroxy-3-methyl-2H-pyran-2-one",285.1697,170.8626,M+H
NPA015798,Myrolactone B,159.0652,128.75504,M+H
NPA015799,Urumamide,975.6853,301.8683,M+H
NPA015800,Militarinone D,422.2326,209.16327,M+H
NPA015801,Louisianin C,174.0914,138.05919,M+H
NPA015802,2-(2-carboxyethyl)-8-hydroxyquinazolin-4(3H)-one,235.0714,147.00906,M+H
NPA015803,"(S)-(−)-6,8-di-O-methylcitreoisocoumarin",307.1176,172.23975,M+H
NPA015804,Not named,297.1122,172.57697,M+H
NPA015805,2754a,351.1075,187.73889,M+H
NPA015806,FR901464,508.2905,222.17792,M+H
NPA015807,Versixanthone D,639.1709,242.82423,M+H
NPA015808,1-hydroxy-3-methoxy-6-sulfo-8-methylxanthone,353.0326,177.11688,M+H
NPA015809,Cyclo(L-Pro-L-OMet),245.0955,155.82991,M+H
NPA015810,Dustanin,445.404,215.65602,M+H
NPA015811,Thioguanine,168.0339,134.9304,M+H
NPA015812,Ascomycone C,321.0969,174.46954,M+H
NPA015813,Gabosine O,161.0809,137.23103,M+H
NPA015814,Mitsoamide,1058.7224,329.49127,M+H
NPA015815,Nodulopeptin 899,900.4502,293.59448,M+H
NPA015816,Not named,303.2319,181.58092,M+H
NPA015818,Funatrol B,255.1955,164.33527,M+H
NPA015819,Desmethylisaridin C2,656.4018,253.28853,M+H
NPA015820,"7, 7-dimethoxybrefeldin C",325.201,186.20969,M+H
NPA015821,Hypofuran B,245.0809,156.7689,M+H
NPA015822,Calopin B,269.102,154.06145,M+H
NPA015824,Not named,487.173,210.34239,M+H
NPA015825,Marasmal C,281.1384,167.69537,M+H
NPA015826,Lucidenic acid A,459.2741,218.62059,M+H
NPA015827,Oxaspirodion,251.0914,161.5808,M+H
NPA015828,Zhankuic acid B,471.3105,216.636,M+H
NPA015829,Ganodermanondiol,457.3676,218.88676,M+H
NPA015830,13-O-deacetylaustalide I,445.2221,205.00194,M+H
NPA015831,Asperiamide B,738.5515,260.62097,M+H
NPA015832,Diaporol C,257.2111,158.19705,M+H
NPA015833,Auranomide B,363.1452,182.99234,M+H
NPA015834,Trichocarane D,271.1904,165.09654,M+H
NPA015835,Pterocarpol,239.2006,167.09885,M+H
NPA015836,Cytonic acid A,581.2381,230.01219,M+H
NPA015837,Armochaetoglobin R,512.2908,230.19069,M+H
NPA015838,Chaetoglobolsin-540,541.3061,238.14038,M+H
NPA015839,Lagunapyrone C,555.4044,240.74529,M+H
NPA015840,Pestalotiopsin B,327.2166,177.21832,M+H
NPA015841,Bicoumanigrin,411.1075,199.46901,M+H
NPA015842,Aquastatin C,541.3371,223.6804,M+H
NPA015843,Cryptoporic acid K,803.4213,266.63602,M+H
NPA015844,4-Aminophyscion,300.0867,176.22055,M+H
NPA015845,Greensporone G,349.1646,193.80975,M+H
NPA015846,Erdacin,475.1024,216.1327,M+H
NPA015847,Serratamolide B,541.3484,238.45787,M+H
NPA015848,Sphaerolone,349.0707,191.40205,M+H
NPA015849,Tricho-acorenol,223.2057,157.4901,M+H
NPA015850,Imbricaric acid,417.1908,205.73943,M+H
NPA015851,Benzyl acetate,151.0754,128.57841,M+H
NPA015852,Polanrazine E,332.1605,181.20096,M+H
NPA015853,N-[2-(4-hydroxyphenyl)-2-oxoethyl]hexanamide,250.1438,165.09416,M+H
NPA015854,Hypsiziprenol-B12,979.8536,304.5635,M+H
NPA015855,Penikellide A,373.1646,183.60612,M+H
NPA015856,Mycochromenic acid,319.1176,174.80977,M+H
NPA015857,Not named,350.2149,188.1338,M+H
NPA015858,Cavipetin B,503.264,219.9117,M+H
NPA015859,"(1aS)-7,8balpha-Dimethyl-7beta-(hydroxymethyl)-1,4,5abeta,6,7,8,8abeta,8b-octahydrocycloprop[4,5]indeno[5,6-c]furan-2-one",249.1485,163.05392,M+H
NPA015861,Yersiniabactin,482.1237,209.04231,M+H
NPA015862,Aspergilol D,397.1282,192.00606,M+H
NPA015863,Neopolyoxin C,496.1674,208.50003,M+H
NPA015864,"3R,5R-Sonnerlactone",267.1227,159.27098,M+H
NPA015865,Piperine,286.1438,171.78618,M+H
NPA015866,N-nitroethylenediamine,106.0611,118.11719,M+H
NPA015867,Annulohypoxylin,351.1802,193.16328,M+H
NPA015868,Oospolactone,191.0703,141.88844,M+H
NPA015869,Dragomabin,662.3912,246.11082,M+H
NPA015870,Bacilysin,271.1289,158.20671,M+H
NPA015871,1'-(2-phenyl-ethylene)-ditryptophenaline,795.3654,259.65695,M+H
NPA015872,NA22598 A,503.2936,211.41118,M+H
NPA015873,Prototenellin B,314.1387,180.72612,M+H
NPA015874,Dhilirolide L,441.1908,209.17998,M+H
NPA015875,methyl ganoderate J,529.316,221.38588,M+H
NPA015876,Symplocin A,1095.6336,332.34653,M+H
NPA015877,Astraeusin L,459.3833,220.90744,M+H
NPA015878,Guignardone M,349.1646,177.65608,M+H
NPA015879,Violacein,344.103,186.31981,M+H
NPA015880,Methiosetin,334.2013,186.36717,M+H
NPA015881,Berkedrimane A,392.2432,192.74815,M+H
NPA015882,Greensporone A,381.11,179.04109,M+H
NPA015883,Cyanopeptolin SS,1006.3856,298.65555,M+H
NPA015884,"2,4-Dichloronorlichexanthone",326.9822,167.5067,M+H
NPA015885,Not named,307.1176,178.05496,M+H
NPA015886,Saponaceol B,828.4893,286.87027,M+H
NPA015887,(+)-applanatumol D,349.0918,177.11122,M+H
NPA015888,Mycosubtilin D,1085.599,328.06046,M+H
NPA015889,Fumisoquin B,361.07,184.57027,M+H
NPA015890,"N-Acetyl-3,4-dihydroxy-L-phenylalanine",240.0867,151.77594,M+H
NPA015891,Isocochlioquinone,533.3109,227.89413,M+H
NPA015892,Chivosazole B,852.4893,286.02554,M+H
NPA015893,Penilactone B,515.1548,216.59225,M+H
NPA015894,Lachnumon B2,308.9524,156.77562,M+H
NPA015895,Beauvenniatin F,730.4637,261.51883,M+H
NPA015896,Cyclo-(L-Pro-L-Tyr-L-Pro-Val-),457.2446,214.77524,M+H
NPA015897,Khafrefungin,597.3997,238.11143,M+H
NPA015898,Hydroxycyclochlorotine A,588.1623,240.62482,M+H
NPA015899,Vibralactone C,207.1016,150.64772,M+H
NPA015900,Sesquicillin E,487.3054,218.49268,M+H
NPA015901,Tricycloalternarene 1b,349.2374,182.77428,M+H
NPA015902,713A,461.1919,201.89275,M+H
NPA015903,Cyclo(D)-trans-4-OH-Pro-(D)-Phe,261.1234,165.51,M+H
NPA015904,"1,9-dihydroxy-3-(hydroxymethyl)-10-methoxydibenzo[b,e]oxepine-6,11-dione",317.0656,176.30602,M+H
NPA015905,Yaminterritrem B,469.2221,212.11147,M+H
NPA015906,Armochaetoglobin L,510.2751,225.03423,M+H
NPA015907,Lynamicin A,424.0614,205.16164,M+H
NPA015908,Fumonisin AK1,602.3899,238.90898,M+H
NPA015909,Citrinadin A,625.396,249.12099,M+H
NPA015910,Frenolicin B,329.102,185.26756,M+H
NPA015911,Butenolide 5,261.1122,158.3408,M+H
NPA015912,Disydonol A,487.3418,221.52007,M+H
NPA015913,Nigerloxin,266.1023,164.22528,M+H
NPA015914,Meruliolactone,231.138,155.83736,M+H
NPA015915,Cremimycin,632.3793,244.903,M+H
NPA015916,13-epi-dorrigocin A,508.2905,234.69995,M+H
NPA015917,12′-sulfoxythiocoraline,1173.2426,309.8127,M+H
NPA015918,(±)-pestalachloride D,423.0761,206.87283,M+H
NPA015919,Atpenin A5,366.087,184.29713,M+H
NPA015920,3-acetyl-13-deoxyphomenone,291.1591,173.43207,M+H
NPA015921,Echiguanine B,251.1251,155.91927,M+H
NPA015922,Cytosporin B,347.162,183.92366,M+H
NPA015923,"10-hydroxy-undeca-2,4,6,8-tetraynamide",186.055,132.97891,M+H
NPA015924,"(1S,2S)-3-oxo-2-(2Z-pentenyl)cyclopentane-1-butyric acid",239.1642,160.84235,M+H
NPA015925,Chaetopenoid F,209.1172,150.79472,M+H
NPA015926,Xylaranol B,257.2111,160.90718,M+H
NPA015927,Sch 49028,335.2217,187.8954,M+H
NPA015928,Limazepine B2,291.134,177.10545,M+H
NPA015929,Poricoic acid CM,497.3626,216.41927,M+H
NPA015930,Azanigerone A,363.1439,191.46843,M+H
NPA015931,Chejuenolide A,388.2483,202.59105,M+H
NPA015932,16α-hydroxy-24-methylene-3-oxolanost-8-en-21-oic acid,485.3626,215.29686,M+H
NPA015933,Xylarenoic acid,185.0809,145.188,M+H
NPA015934,"L-1,2,4-Triazole-3-alanine",157.072,132.96944,M+H
NPA015935,(E)-5-hydroxy-8-methoxy-3-(1-pentenyl)isocoumarin,261.1122,165.26102,M+H
NPA015936,1-Formyl-4-methyl-7-isopropenylazulene,213.1274,152.74272,M+H
NPA015937,Quinaldopeptin,1243.5895,343.5079,M+H
NPA015938,Panglimycin A,345.1333,181.85358,M+H
NPA015939,"(S*R*)-2-(1-Hydroxyethyl)-2-methyl-2,3-dihydro-1H-quinazolin-4-one",207.1128,146.12474,M+H
NPA015940,2-hydroxyemodic acid,317.0292,167.16545,M+H
NPA015941,Izumiphenazine B,469.1143,218.36519,M+H
NPA015942,Visoltricin,235.1441,159.04779,M+H
NPA015943,Paecilomycin G,351.1802,183.85127,M+H
NPA015944,Not named,401.2534,202.28375,M+H
NPA015945,Lactarotropone,245.1172,165.52527,M+H
NPA015946,Not named,369.0969,184.34654,M+H
NPA015947,Benzopyranyl capriate,445.2949,212.4952,M+H
NPA015948,Cruentaren A,590.3688,234.71469,M+H
NPA015949,Epolactaene,390.1911,199.567,M+H
NPA015950,Eutypoid C,299.0914,171.68245,M+H
NPA015951,Not named,197.0809,147.31383,M+H
NPA015952,Carbazoquinocin C,310.1802,187.18494,M+H
NPA015953,Sporidesmin H,442.0657,210.59981,M+H
NPA015954,"(3S,4S)-3-hydroxytetradec-13-ene-1,3,4-tricarboxylic acid",345.1908,183.25801,M+H
NPA015955,Thailandepsin A,548.1917,214.59462,M+H
NPA015957,Trichopolyn II,1192.8279,352.1769,M+H
NPA015958,Daldinol,347.1278,192.43489,M+H
NPA015959,Astellolide A,471.2014,207.41524,M+H
NPA015960,2-Amino-3-oxophenoxazine-1-carboxylic acid,257.0557,160.19168,M+H
NPA015962,"3β,11α-dihydroxy-7-oxo-5α-lanost-8,24E-dien-26-ol",473.3626,215.54012,M+H
NPA015963,22-Deacetylyanuthone A,361.2374,191.16847,M+H
NPA015964,2-Hydroxymethyl-3-methylcyclopent-2-enon,127.0754,129.30478,M+H
NPA015965,Harzianum A,401.1959,199.54015,M+H
NPA015966,12-Hydroxy-6-epi-albrassitriol,271.1904,170.63136,M+H
NPA015967,Falconensin E,449.1362,209.55553,M+H
NPA015968,Pseudoalteromone A,321.1697,177.02635,M+H
NPA015969,15-Hydroxy-3-epiisopetasol,251.1642,158.59377,M+H
NPA015970,Fomitellic acid C,517.3524,216.11613,M+H
NPA015971,Monodesacetylcephalosporin-P1,533.3473,224.51842,M+H
NPA015972,Salinixanthin,969.6814,313.07773,M+H
NPA015973,Peribysin B,269.1748,168.10292,M+H
NPA015974,Ascotrichester B,579.2072,225.14915,M+H
NPA015975,Fusarnaphthoquinone B,277.1071,167.28133,M+H
NPA015976,Huperxanthone B,259.0601,163.0891,M+H
NPA015977,Paecilomycin C,399.165,195.46281,M+H
NPA015978,Aeruginosol B,491.3731,218.49309,M+H
NPA015979,Ganoboninone C,517.2796,227.18095,M+H
NPA015980,Brevione A,423.253,207.12068,M+H
NPA015981,Strobilurin P,457.2221,211.85884,M+H
NPA015983,Nigerapyrone D,249.1122,166.6764,M+H
NPA015984,Clostomicin A,1071.4482,317.68286,M+H
NPA015985,Malbranpyrrole B,326.1751,187.65599,M+H
NPA015986,Prototenellin F,370.1649,188.355,M+H
NPA015987,WF11605,693.4209,255.541,M+H
NPA015988,Cyclo(L-Phe-L-Ala),219.1128,152.12668,M+H
NPA015989,Langkocycline A3,959.4271,290.40836,M+H
NPA015990,Ganoboninone A,515.264,232.04984,M+H
NPA015991,TMC-151 B,807.5101,275.76358,M+H
NPA015992,Rhizoxin Z1,628.348,253.84001,M+H
NPA015993,Chrysogeside C,712.5358,255.47487,M+H
NPA015994,N-hydroxymethyl12-keto pretubulysin D,700.3739,253.46619,M+H
NPA015995,Fornicatin B,461.2898,211.01717,M+H
NPA015996,12-epi-hapalindole E,339.1623,181.28355,M+H
NPA015997,Pyrrocidine A,488.2796,212.64655,M+H
NPA015998,"3,5-dimethyl-8-methoxy-3,4-dihydroisocoumarin",207.1016,148.54965,M+H
NPA015999,Rubrumazine A,440.2544,206.97803,M+H
NPA016000,Not named,402.2275,194.50043,M+H
NPA016001,Maculalactone H,535.2115,221.03447,M+H
NPA016002,Aspereline D,923.5925,299.73868,M+H
NPA016003,Platensimycin B3,398.1962,193.31578,M+H
NPA016004,"(+)-lanosta-7,9(11),24-triene-3beta,21-diol",455.352,211.3487,M+H
NPA016005,Enokipodin E,267.1591,167.70073,M+H
NPA016006,Papyracillic acid C,259.1176,162.42607,M+H
NPA016007,11-G-219d,181.0859,143.76051,M+H
NPA016008,6-aminopenicillanic acid,217.0642,149.83809,M+H
NPA016009,Avicenniaene,251.1642,166.35945,M+H
NPA016010,Tricycloalternarene 3b,331.2268,179.57494,M+H
NPA016011,Elloxazinone B,300.0615,169.15202,M+H
NPA016012,Muroxanthenone B,315.0863,174.13298,M+H
NPA016013,Diorcinol B,333.1697,180.60973,M+H
NPA016014,ZG-1494α,506.3265,227.2953,M+H
NPA016015,Lasiodipline D,350.0628,177.83841,M+H
NPA016017,"(9E,11Z)-13-Oxo-9,11-octadecadienoic acid",295.2268,182.32872,M+H
NPA016018,Isochaetominine,403.1401,192.52042,M+H
NPA016019,Chaetocochin C,741.1652,238.05606,M+H
NPA016020,Amythiamicin A,1182.2442,317.04788,M+H
NPA016021,Peniazaphilone A,424.2119,195.87267,M+H
NPA016022,Gliovirin,481.0734,212.86703,M+H
NPA016023,Platenolide I,369.2272,194.48691,M+H
NPA016024,Mollicellin I,371.1489,187.52481,M+H
NPA016025,Elaiomycin D,273.1809,162.49986,M+H
NPA016026,Reductiline,321.1268,172.19432,M+H
NPA016027,Erinacine F,433.2585,203.3625,M+H
NPA016028,P-Hydroxybenzamide,138.055,137.48366,M+H
NPA016029,Palmarumycin C1,351.0419,182.86684,M+H
NPA016030,Bafilomicin A2,637.431,253.94109,M+H
NPA016031,"(1S,3S)-austrocortirubin 8-O-β-D-gentiobioside",645.2025,236.97859,M+H
NPA016032,Gageostatin B,1054.701,332.98038,M+H
NPA016033,Albonoursin,257.1285,164.74141,M+H
NPA016034,"7β,20,23ξ-trihydroxy-3,11,15-trioxolanosta-8-en-26-oic acid",533.3109,217.91121,M+H
NPA016035,Leutinacin,254.0884,150.12479,M+H
NPA016036,Belactosin B,402.2235,201.22383,M+H
NPA016037,Pyrronamycin A,540.2426,210.31696,M+H
NPA016038,7-chloroscytalone,229.0262,152.30531,M+H
NPA016039,Sterostrein M,246.1489,166.73523,M+H
NPA016040,Angumycinone A,341.102,179.5847,M+H
NPA016041,Ergosterimide,492.3472,224.41243,M+H
NPA016042,TMC-151 C,807.5101,274.2144,M+H
NPA016043,Liposidomycin L-(I),1038.4435,315.55783,M+H
NPA016044,Palmaerin C,364.9019,155.08644,M+H
NPA016045,3-Hydroxyterphenyllin,355.1176,187.4171,M+H
NPA016046,JBIR-126,536.1907,219.58151,M+H
NPA016047,"18-bromo-(5E,17Z)-octadeca-5,7-diene-15-ynoic acid methyl ester",355.1267,171.12993,M+H
NPA016048,Cystobactamid 919-1,920.3097,312.51736,M+H
NPA016049,Pestalothiopsone D,349.1646,184.71944,M+H
NPA016050,(+)-applanatumol Q,339.1439,193.23027,M+H
NPA016051,Mycosphine A,266.1751,164.55043,M+H
NPA016052,(−)-orthosporin,237.0758,151.2712,M+H
NPA016053,WS 79089C,531.1286,218.06694,M+H
NPA016054,Cystargamide,954.4244,308.60706,M+H
NPA016055,Epothilone F,524.2677,233.02678,M+H
NPA016056,Aerucyclamide B,533.1999,228.17316,M+H
NPA016057,Paecilomycine C,265.1435,158.73074,M+H
NPA016058,Trichoviridin,184.0605,143.39098,M+H
NPA016059,Petchine,190.0499,141.18495,M+H
NPA016060,Nocardioazine A,483.2391,208.16649,M+H
NPA016061,Chrondamide 12D,631.349,245.7651,M+H
NPA016062,1-demethylhyalodendrin tetrasulfide,279.0798,152.82329,M+H
NPA016063,Roselipin 3C,775.4839,264.5219,M+H
NPA016064,1-methoxy-1H-indol-3-ethanol,192.1019,138.24037,M+H
NPA016065,Alternaroside B,740.5671,264.08752,M+H
NPA016066,Ochratoxin A,404.0896,190.93263,M+H
NPA016067,Phomolide C,343.2115,191.38977,M+H
NPA016068,Miuraenamide C,640.2784,248.6956,M+H
NPA016069,Conioxanthone A,317.0656,173.94444,M+H
NPA016070,Fellutamide C,558.3861,230.61745,M+H
NPA016071,Oxaloterpin C,376.2483,192.79443,M+H
NPA016072,Pradimicin-T1,932.2455,292.21835,M+H
NPA016073,BE-40644,359.2217,191.67073,M+H
NPA016074,"(1R,5R,5aS,9R,9aR,9bR)-1,9,9b-trihydroxy-6,6,9a-trimethyl-1,3,5,5a,6,7,8,9,9a,9b-decahydronaphtho[1,2-c]furan-5-yl hexanoate",383.2428,196.5767,M+H
NPA016075,Vanchrobactin,398.167,186.57698,M+H
NPA016076,Oidiolactone C,291.1227,173.5205,M+H
NPA016077,"(E)-3,4,5-Trimethoxycinnamic alcohol",225.1122,154.7099,M+H
NPA016078,Sassafrin D,485.217,216.74522,M+H
NPA016079,Glisoprenin D,737.629,267.34344,M+H
NPA016080,GE2270 B2,1260.2548,326.91205,M+H
NPA016081,2-methyl-5-nitrobenzyl chloride,186.0317,138.77429,M+H
NPA016082,Cucumin F,235.1693,165.65977,M+H
NPA016083,Lyngbyazothrin A,1313.6988,357.9569,M+H
NPA016084,Variegatic acid,373.0554,183.67339,M+H
NPA016085,Streptcytosine A,631.3086,241.5901,M+H
NPA016086,6'-O-desmethyl ES-242-4,565.2068,237.6654,M+H
NPA016087,Helvolic acid methyl ester,583.3266,238.9303,M+H
NPA016088,Marinomycin C,997.5308,306.39526,M+H
NPA016089,LL-Z 1272 ε,373.2374,196.10829,M+H
NPA016090,P-Hydroxyphenyl-acetamide,152.0706,139.73093,M+H
NPA016091,9-Oxoepothilone D,506.2571,230.79527,M+H
NPA016092,Aspergiolide D,539.0973,221.64586,M+H
NPA016093,Brasilamide K,280.1544,164.01988,M+H
NPA016094,Conioxepinol A,319.0813,183.8155,M+H
NPA016095,Streptindole,319.1441,171.1439,M+H
NPA016096,Trichovirin II 2c,1718.0575,408.09695,M+H
NPA016097,Penicyclone C,273.1333,169.80711,M+H
NPA016098,Penicyclone E,267.1227,159.30714,M+H
NPA016099,Endophenazine C,469.197,213.7984,M+H
NPA016100,Officimalonic acid D,617.3684,246.8604,M+H
NPA016101,Sodagnitin F,515.3004,225.87372,M+H
NPA016102,Beta-O-Methyldihydrobotrydialone,341.1959,181.24194,M+H
NPA016103,Decarestrictine B,215.0914,153.02112,M+H
NPA016104,"7,10-Dihydroxydeacetyldihydrobotrydial-1",269.1748,172.14693,M+H
NPA016105,Paecilomycin A,381.1544,196.38467,M+H
NPA016106,Euparvic acid,281.102,162.5513,M+H
NPA016107,Catacerebroside A,838.6767,304.4099,M+H
NPA016108,Obyanamide,600.2851,241.27075,M+H
NPA016109,Minioluteumide D,408.2381,200.48418,M+H
NPA016110,N-<(-)-jasmonoyl-(S)>-isoleucine,324.217,188.53096,M+H
NPA016111,3-(2'-Hydroxy-3'-oxo-4'-methylhexyl)-indole,246.1489,161.27661,M+H
NPA016112,8'-Phosphoamicoumacin B,505.1582,209.92848,M+H
NPA016114,"3S*,4R*-dihydroxy-4-(4′-methoxyphenyl)-3,4-dihydro-2(1H)-quinolinone",286.1074,165.51659,M+H
NPA016116,"3β,7β,15β-trihydroxy-11, 23-dioxo-lanost-8,16-dien-26-oic acid",517.316,234.72136,M+H
NPA016117,Adecypenol,281.1245,163.79243,M+H
NPA016118,Platensimycin A4 methyl ester,472.1966,209.45045,M+H
NPA016119,9-deacetylfumigaclavine C,325.2275,187.80577,M+H
NPA016120,Tolyporphin B,701.3181,258.56882,M+H
NPA016121,Hydroxyketone 12,308.1679,175.82729,M+H
NPA016122,WSS2221,489.3072,218.7718,M+H
NPA016123,Chaxalactin C,471.3105,226.75697,M+H
NPA016124,Quadrilineatin,195.0652,140.68971,M+H
NPA016125,Microginin 91-D,738.4203,266.4285,M+H
NPA016126,Cytosporone P,297.1333,166.19972,M+H
NPA016127,Stoloniferone R,505.3524,220.70985,M+H
NPA016128,15α-acetoxylhydroxytrametenolic acid,515.3731,219.72954,M+H
NPA016129,Chromomycin A3,1183.5167,330.97482,M+H
NPA016130,"11-Hydroxy-4-methyl-2,4,6-dodecatrienoic acid",225.1485,151.95988,M+H
NPA016131,Dihydromelleolide,403.2115,191.91298,M+H
NPA016132,"1'-β-xylosyl-3,2'-dihydroxy-β,ψ-caroten-4-one",731.4518,273.98068,M+H
NPA016133,SW-163E,1141.4118,322.66443,M+H
NPA016134,Enokipodin H,253.1798,162.93753,M+H
NPA016135,JBIR-20,534.3191,224.07797,M+H
NPA016136,Cyclodysidin B,1020.5361,302.7098,M+H
NPA016138,Naphthomycin F,861.3627,286.3696,M+H
NPA016139,Trichorzin HA-5,1732.0731,415.54733,M+H
NPA016140,Monacolin L,305.2111,181.38293,M+H
NPA016141,Isopterocarpolone,237.1849,157.74373,M+H
NPA016142,Lecanorin F,289.1071,167.85448,M+H
NPA016143,Taveuniamide C,456.0662,193.93987,M+H
NPA016144,O-Ethylfusarubin,335.1126,172.94217,M+H
NPA016145,Not named,275.1278,172.29684,M+H
NPA016146,Dysidphenol C,375.253,194.46844,M+H
NPA016147,Lysergene,237.1386,155.6369,M+H
NPA016148,Aflastatin B,1244.7726,341.00388,M+H
NPA016149,Melithiazol D,425.1563,203.02547,M+H
NPA016150,"1(10),4-germacradiene-2,6,12-triol",255.1955,173.5714,M+H
NPA016151,Rancinamycin Ib,245.102,152.90492,M+H
NPA016152,TMC-151E,849.5206,271.6367,M+H
NPA016153,Polyozellin,439.066,192.5923,M+H
NPA016154,"8-methoxynaphthalene-1,7-diol",191.0703,145.55879,M+H
NPA016155,Ustilipid E3,677.4107,246.82469,M+H
NPA016156,Not named,645.3997,249.70961,M+H
NPA016157,Boydine C,631.2143,234.29381,M+H
NPA016158,Actinomycin Z4,1269.615,355.05573,M+H
NPA016159,Echinocidin A,237.1849,159.56032,M+H
NPA016160,Phomaligin A,312.1806,175.0999,M+H
NPA016161,methyl-2-(2'-hydroxyphenyl)-2-oxazoline-,222.0761,146.3493,M+H
NPA016162,Fumonisin FP3,785.4187,265.65042,M+H
NPA016163,Tricycloalternarene E,365.2323,189.24992,M+H
NPA016164,Actinomiaolone,549.5605,242.4998,M+H
NPA016165,10-Methyldodecan-5-olide,213.1849,157.53812,M+H
NPA016166,Sorbicillamine E,760.3328,256.42194,M+H
NPA016167,Cyclo-(L-Tyrosyl-cis-4-hydroxy-D-proline,277.1183,168.73262,M+H
NPA016168,Striatoid E,491.264,213.1151,M+H
NPA016169,"(7E)-7-ethyl-4,10-dihydroxy-7-undecene-3,6-dione",243.1591,165.71791,M+H
NPA016170,Trichorzin HA-3,1718.0575,436.77277,M+H
NPA016172,ethyl asterrate,377.1231,189.05412,M+H
NPA016173,Fusaruside,752.5671,269.35587,M+H
NPA016174,12-carbamoylstreptothricin E acid,649.3628,240.56006,M+H
NPA016175,Variapeptin,945.5292,294.2616,M+H
NPA016176,Polyoxypeptin,969.5503,284.84537,M+H
NPA016177,Aurantricholide A,295.0601,169.72911,M+H
NPA016178,"3-Methoxy-5-methylbenyene-1,2-diol",155.0703,130.21555,M+H
NPA016179,6-methylcurvulinic acid,225.0758,149.1729,M+H
NPA016180,Carbamidocyclophane E,671.4266,265.37064,M+H
NPA016181,Ramariolide D,265.1798,175.6752,M+H
NPA016182,Destruxin Ed1,612.3603,241.54973,M+H
NPA016183,Anti-12-hydroxypretenellin A,372.1806,195.55513,M+H
NPA016184,Guignardin B,335.0914,174.9879,M+H
NPA016185,Maculalactone M,517.201,218.5938,M+H
NPA016186,Manumycin B,511.2439,220.8996,M+H
NPA016187,Ampelomin A,127.0754,130.11089,M+H
NPA016188,3-chloroanisylalcohol,173.0364,138.453,M+H
NPA016189,Microcystin-HilR,1009.5717,300.20596,M+H
NPA016190,Anthcolorin D,506.3629,229.6395,M+H
NPA016191,Jiangrine F,188.0819,138.28242,M+H
NPA016192,"(1S)-7-[(2E)-but-2-enoyl]-1,3,3,6-tetramethyl-2,3-dihydro-1H-indene-1-carbaldehyde",271.1693,172.99733,M+H
NPA016193,Brevicompanine F,438.2751,216.04375,M+H
NPA016194,Heliconol B,319.2115,171.33455,M+H
NPA016195,Huptremule B,507.2854,223.85909,M+H
NPA016196,T1801 B,246.9916,149.46399,M+H
NPA016197,Ustusolate C,405.2272,197.23186,M+H
NPA016198,Disorazole-G1,759.3851,270.57745,M+H
NPA016199,Nodulisporic acid C1,684.4259,261.58975,M+H
NPA016200,Aqabamycin G,350.0772,180.38936,M+H
NPA016201,AKD-2D,401.3626,205.05504,M+H
NPA016202,Griseusin F,461.1442,215.523,M+H
NPA016203,3-(2'-acetoxy-3'-oxo-4’-methylhexyl)-indole,288.1594,172.38206,M+H
NPA016205,Rubrumline E,438.2388,212.49077,M+H
NPA016206,Quartromicin A2,1509.6685,376.3099,M+H
NPA016207,8'-hydroxyzearalanone,337.1646,175.28741,M+H
NPA016208,"(3S)-3,4-dihydro-5-(3-hydroxy-5-methylphenoxy)-2,2,7-trimethyl-2H-chromen-3-ol",315.1591,180.62206,M+H
NPA016209,"(1R,2S,3R,4S,5S)-2,3-epoxy-5-methylcyclohexane-1,4-diol",145.0859,138.14299,M+H
NPA016210,Limazepine C,273.1234,169.53282,M+H
NPA016211,Fumiquinazoline M,706.2508,250.39642,M+H
NPA016212,Decarestrictine M,217.1071,147.56984,M+H
NPA016213,RK-1409B,454.1762,215.56961,M+H
NPA016214,Hesseltin E,397.2374,199.09117,M+H
