NPAID,Name,m/z,CCS,Adduct,URL
NPA017100,Deoxybrevianamide E,350.1874,182.02217,M-H,https://www.npatlas.org/explore/compounds/NPA017100
NPA017101,F1839-E,444.2391,202.62547,M-H,https://www.npatlas.org/explore/compounds/NPA017101
NPA017102,"(3R,5E,7R,8R,11R,12S,13R,14S,15S)-5,7,8,11,13,15-Hexamethyl-4,10-dioxo-14-{[3,4,6-trideoxy-3-(dimethylamino)-β-D-xylo-hexopyranosyl]oxy}-1,9-dioxaspiro[2.13]hexadec-5-en-12-yl 2,6-dideoxy-3-O-methy l-α-L-arabino-hexopyranoside",668.4015,247.55226,M-H,https://www.npatlas.org/explore/compounds/NPA017102
NPA017103,Lachnumon,262.9883,157.3314,M-H,https://www.npatlas.org/explore/compounds/NPA017103
NPA017104,Aranotin,461.0482,197.11305,M-H,https://www.npatlas.org/explore/compounds/NPA017104
NPA017105,Viticolin C,207.0299,141.16866,M-H,https://www.npatlas.org/explore/compounds/NPA017105
NPA017106,"3a,9a-deoxy-3a-hydroxy-1-dehydroxyarthrinone",265.0717,159.39394,M-H,https://www.npatlas.org/explore/compounds/NPA017106
NPA017107,Stereumin M,263.1289,169.03397,M-H,https://www.npatlas.org/explore/compounds/NPA017107
NPA017108,Cytochalasin E,494.2184,211.71027,M-H,https://www.npatlas.org/explore/compounds/NPA017108
NPA017109,Dinemasone C,255.1238,166.21916,M-H,https://www.npatlas.org/explore/compounds/NPA017109
NPA017110,Trisindoline,362.1299,185.40532,M-H,https://www.npatlas.org/explore/compounds/NPA017110
NPA017111,Caripyrin,192.0666,134.47215,M-H,https://www.npatlas.org/explore/compounds/NPA017111
NPA017112,Palmitoylputrescine,325.3224,182.87247,M-H,https://www.npatlas.org/explore/compounds/NPA017112
NPA017113,Enokipodin C,263.1289,160.02107,M-H,https://www.npatlas.org/explore/compounds/NPA017113
NPA017114,Not named,295.1339,173.54509,M-H,https://www.npatlas.org/explore/compounds/NPA017114
NPA017115,methyl 4-hydroxy-3-(3-methylbutanoyl)benzoate,235.0976,164.10387,M-H,https://www.npatlas.org/explore/compounds/NPA017115
NPA017116,Acromelic acid B,309.0728,166.26682,M-H,https://www.npatlas.org/explore/compounds/NPA017116
NPA017117,Indoxamycin C,357.2071,192.54344,M-H,https://www.npatlas.org/explore/compounds/NPA017117
NPA017118,Pompanopeptin A,1067.4241,311.15164,M-H,https://www.npatlas.org/explore/compounds/NPA017118
NPA017119,Aurachin F,376.2282,187.50513,M-H,https://www.npatlas.org/explore/compounds/NPA017119
NPA017120,Dactylocycline A,696.2177,242.50491,M-H,https://www.npatlas.org/explore/compounds/NPA017120
NPA017121,Isochromophilone XIII,350.1164,177.55565,M-H,https://www.npatlas.org/explore/compounds/NPA017121
NPA017122,TMC-120-A,240.103,155.2232,M-H,https://www.npatlas.org/explore/compounds/NPA017122
NPA017123,Plantaricin A,1036.5143,329.14914,M-H,https://www.npatlas.org/explore/compounds/NPA017123
NPA017124,Phaeosphaerin D,563.1559,246.67183,M-H,https://www.npatlas.org/explore/compounds/NPA017124
NPA017125,Spectomycin B1,713.1876,249.72081,M-H,https://www.npatlas.org/explore/compounds/NPA017125
NPA017126,Concrescenin B,617.1453,235.9612,M-H,https://www.npatlas.org/explore/compounds/NPA017126
NPA017127,10-Hydroxy-trans-paspalic acid Amide,282.1248,161.74559,M-H,https://www.npatlas.org/explore/compounds/NPA017127
NPA017128,BSM3,235.0612,147.40642,M-H,https://www.npatlas.org/explore/compounds/NPA017128
NPA017129,Cytochalasin K,530.2548,225.24449,M-H,https://www.npatlas.org/explore/compounds/NPA017129
NPA017130,"1-hydroxy-2,6,8-trimethoxy-9,10-anthraquinone",313.0717,182.45766,M-H,https://www.npatlas.org/explore/compounds/NPA017130
NPA017131,Ascherxanthone A,577.2079,239.29826,M-H,https://www.npatlas.org/explore/compounds/NPA017131
NPA017132,Carbamidocyclophane D,703.373,270.42557,M-H,https://www.npatlas.org/explore/compounds/NPA017132
NPA017133,Ampelomin D,145.087,132.48,M-H,https://www.npatlas.org/explore/compounds/NPA017133
NPA017134,JBIR-46,295.1088,164.29405,M-H,https://www.npatlas.org/explore/compounds/NPA017134
NPA017135,Ganoderlactone D,473.2545,222.10356,M-H,https://www.npatlas.org/explore/compounds/NPA017135
NPA017136,Purpactin C,411.1449,195.47003,M-H,https://www.npatlas.org/explore/compounds/NPA017136
NPA017137,Oidiodendronic acid,275.1289,161.6179,M-H,https://www.npatlas.org/explore/compounds/NPA017137
NPA017138,15-formamido-kalihinol F,400.2605,192.28398,M-H,https://www.npatlas.org/explore/compounds/NPA017138
NPA017139,6-hydroxymetatacarboline I,509.2041,214.40329,M-H,https://www.npatlas.org/explore/compounds/NPA017139
NPA017140,Inthomycin b,289.1557,175.36412,M-H,https://www.npatlas.org/explore/compounds/NPA017140
NPA017141,Hericenol C,349.202,184.04651,M-H,https://www.npatlas.org/explore/compounds/NPA017141
NPA017142,Coprinacin B,673.3957,247.30965,M-H,https://www.npatlas.org/explore/compounds/NPA017142
NPA017143,Talathermophilin B,404.1979,197.2741,M-H,https://www.npatlas.org/explore/compounds/NPA017143
NPA017144,Pseudoverticin,617.3079,249.93004,M-H,https://www.npatlas.org/explore/compounds/NPA017144
NPA017145,Trichocladinol A,253.1081,160.32576,M-H,https://www.npatlas.org/explore/compounds/NPA017145
NPA017146,Salfredin C3,348.0725,173.5983,M-H,https://www.npatlas.org/explore/compounds/NPA017146
NPA017147,"(-)-(2S,3S,4R,7α)-10-de-O-carbamoyl-12-O-carbamoyl-N(β)-acetylstreptothricin F",543.2532,212.51172,M-H,https://www.npatlas.org/explore/compounds/NPA017147
NPA017148,Tryptamine isovalerate,243.1503,152.96117,M-H,https://www.npatlas.org/explore/compounds/NPA017148
NPA017149,methyl 20(21)-dehydrolucidenate A,469.2595,214.21645,M-H,https://www.npatlas.org/explore/compounds/NPA017149
NPA017150,Pironetin,323.2228,191.15625,M-H,https://www.npatlas.org/explore/compounds/NPA017150
NPA017151,Not named,551.1347,230.96242,M-H,https://www.npatlas.org/explore/compounds/NPA017151
NPA017152,Aeruginosin IN608,607.3016,240.92325,M-H,https://www.npatlas.org/explore/compounds/NPA017152
NPA017153,3-O-(α-D-ribofuranosyl)questinol,431.0983,195.03174,M-H,https://www.npatlas.org/explore/compounds/NPA017153
NPA017154,Carbazomadurin A,352.1918,183.04283,M-H,https://www.npatlas.org/explore/compounds/NPA017154
NPA017155,"Hexahydro-1,4-diazocine-2,5-dione",141.0669,127.41482,M-H,https://www.npatlas.org/explore/compounds/NPA017155
NPA017156,Salfredin A4,320.0776,169.3956,M-H,https://www.npatlas.org/explore/compounds/NPA017156
NPA017157,Nephromopsinic acid (-),325.2384,187.12465,M-H,https://www.npatlas.org/explore/compounds/NPA017157
NPA017159,SQ-02-S-L2,555.3076,231.78423,M-H,https://www.npatlas.org/explore/compounds/NPA017159
NPA017160,Epoxyroussoeone,305.0667,178.27368,M-H,https://www.npatlas.org/explore/compounds/NPA017160
NPA017161,Westerdijkin A,249.1132,158.22774,M-H,https://www.npatlas.org/explore/compounds/NPA017161
NPA017162,Palmarumycin M2,355.1187,185.44339,M-H,https://www.npatlas.org/explore/compounds/NPA017162
NPA017163,Strevertene F,621.3644,247.38863,M-H,https://www.npatlas.org/explore/compounds/NPA017163
NPA017164,5aTHQ-10a,272.2383,167.7544,M-H,https://www.npatlas.org/explore/compounds/NPA017164
NPA017165,2-Chlorophloroglucinol,158.9854,133.42726,M-H,https://www.npatlas.org/explore/compounds/NPA017165
NPA017166,Atranorin,373.0929,180.9683,M-H,https://www.npatlas.org/explore/compounds/NPA017166
NPA017167,9-hydroxyfumitremorgin C,394.1772,193.59242,M-H,https://www.npatlas.org/explore/compounds/NPA017167
NPA017168,Pseurotin A,430.1507,197.30948,M-H,https://www.npatlas.org/explore/compounds/NPA017168
NPA017169,8-zinniol acetate,307.1551,170.23975,M-H,https://www.npatlas.org/explore/compounds/NPA017169
NPA017170,Arisugacin B,465.1919,211.58063,M-H,https://www.npatlas.org/explore/compounds/NPA017170
NPA017171,Repandiol,193.0506,139.4327,M-H,https://www.npatlas.org/explore/compounds/NPA017171
NPA017172,Not named,459.4571,219.1984,M-H,https://www.npatlas.org/explore/compounds/NPA017172
NPA017173,Amidepsine A,566.1668,230.65474,M-H,https://www.npatlas.org/explore/compounds/NPA017173
NPA017174,Tetraprenyl-alpha-curcumene,475.4309,212.15971,M-H,https://www.npatlas.org/explore/compounds/NPA017174
NPA017175,Cyclipostin R2,429.2411,192.4752,M-H,https://www.npatlas.org/explore/compounds/NPA017175
NPA017176,"1,5,8-trihydroxy-3-methylxanthone",257.0455,157.57057,M-H,https://www.npatlas.org/explore/compounds/NPA017176
NPA017177,(-)-(7R)-7-O-methylsydonic acid,279.1602,173.98578,M-H,https://www.npatlas.org/explore/compounds/NPA017177
NPA017178,Astraeusin B,437.3425,212.12918,M-H,https://www.npatlas.org/explore/compounds/NPA017178
NPA017179,Botcinin B,453.2494,215.63899,M-H,https://www.npatlas.org/explore/compounds/NPA017179
NPA017180,Platensimycin,440.1715,196.91371,M-H,https://www.npatlas.org/explore/compounds/NPA017180
NPA017181,"methyl 2,13-dimethyltetradecanoate",269.2486,160.32907,M-H,https://www.npatlas.org/explore/compounds/NPA017181
NPA017182,Methylinoscavin D,409.0929,193.92274,M-H,https://www.npatlas.org/explore/compounds/NPA017182
NPA017183,"(-)-(2S,3S,6S,7S,9R)-tremul-1(10)-ene-11,12,14-triol",253.1809,159.85048,M-H,https://www.npatlas.org/explore/compounds/NPA017183
NPA017184,8-Zinniol 2-(phenyl)ethyl ether,369.2071,183.54517,M-H,https://www.npatlas.org/explore/compounds/NPA017184
NPA017185,Hypoxylonol C,335.0925,178.75706,M-H,https://www.npatlas.org/explore/compounds/NPA017185
NPA017186,Cytochalasin Z16,462.2286,219.66197,M-H,https://www.npatlas.org/explore/compounds/NPA017186
NPA017187,Andrastin B,487.2701,210.0465,M-H,https://www.npatlas.org/explore/compounds/NPA017187
NPA017188,Myceliothermophin A,412.2857,214.95644,M-H,https://www.npatlas.org/explore/compounds/NPA017188
NPA017189,Fungal ferritin,1177.5317,326.81873,M-H,https://www.npatlas.org/explore/compounds/NPA017189
NPA017190,Pseudomonas beta ferritin,1170.5259,333.6586,M-H,https://www.npatlas.org/explore/compounds/NPA017190
NPA017191,Atranone B,445.2232,213.49982,M-H,https://www.npatlas.org/explore/compounds/NPA017191
NPA017192,Penilumamide C,531.1303,214.03157,M-H,https://www.npatlas.org/explore/compounds/NPA017192
NPA017193,Diaporthelactone,205.0506,135.71767,M-H,https://www.npatlas.org/explore/compounds/NPA017193
NPA017194,α-diversonolic ester,319.0823,171.95752,M-H,https://www.npatlas.org/explore/compounds/NPA017194
NPA017195,Icosalide B,683.4236,263.90085,M-H,https://www.npatlas.org/explore/compounds/NPA017195
NPA017196,3-Hydroxy-3-methyl-2-butanone,101.0608,123.70855,M-H,https://www.npatlas.org/explore/compounds/NPA017196
NPA017197,Dendrodolide L,227.1289,152.65866,M-H,https://www.npatlas.org/explore/compounds/NPA017197
NPA017198,Cordycepol C,269.1758,158.28139,M-H,https://www.npatlas.org/explore/compounds/NPA017198
NPA017199,Enokipodin D,261.1132,161.89096,M-H,https://www.npatlas.org/explore/compounds/NPA017199
NPA017200,Coprinastatin 1,233.1547,152.63512,M-H,https://www.npatlas.org/explore/compounds/NPA017200
NPA017201,Auxarconjugatin A,342.0902,181.28334,M-H,https://www.npatlas.org/explore/compounds/NPA017201
NPA017202,Rubrofusarin-6-O-β-(4-O-methylglucopyranoside),447.1296,203.71053,M-H,https://www.npatlas.org/explore/compounds/NPA017202
NPA017203,3-Methylorsellinic acid,181.0506,139.82014,M-H,https://www.npatlas.org/explore/compounds/NPA017203
NPA017204,Lepistal,329.1758,172.28279,M-H,https://www.npatlas.org/explore/compounds/NPA017204
NPA017205,Roselipin 3B,773.4693,266.9562,M-H,https://www.npatlas.org/explore/compounds/NPA017205
NPA017206,Astroyurea,195.1139,145.90736,M-H,https://www.npatlas.org/explore/compounds/NPA017206
NPA017207,Inoscavin D,395.0772,187.07689,M-H,https://www.npatlas.org/explore/compounds/NPA017207
NPA017208,Hericenone F,569.3847,244.73477,M-H,https://www.npatlas.org/explore/compounds/NPA017208
NPA017209,Walleminol,235.1703,164.21706,M-H,https://www.npatlas.org/explore/compounds/NPA017209
NPA017210,Phaeosphaerin B,545.1453,234.4582,M-H,https://www.npatlas.org/explore/compounds/NPA017210
NPA017211,Bhimanone,233.0819,153.41347,M-H,https://www.npatlas.org/explore/compounds/NPA017211
NPA017212,Pleofungin B,1135.7235,329.73538,M-H,https://www.npatlas.org/explore/compounds/NPA017212
NPA017213,Ergonorine,560.2878,233.16435,M-H,https://www.npatlas.org/explore/compounds/NPA017213
NPA017214,Rhizoxin S1,612.3178,248.49734,M-H,https://www.npatlas.org/explore/compounds/NPA017214
NPA017215,Naphthgeranine F,367.0823,187.66414,M-H,https://www.npatlas.org/explore/compounds/NPA017215
NPA017216,Annularin C,213.0768,146.7608,M-H,https://www.npatlas.org/explore/compounds/NPA017216
NPA017217,Pyrenophoric acid C,267.1602,170.91208,M-H,https://www.npatlas.org/explore/compounds/NPA017217
NPA017218,6-O-p-bromobenzoyl sphaeropsidin A,527.1075,214.42735,M-H,https://www.npatlas.org/explore/compounds/NPA017218
NPA017219,S-632-C,306.1711,175.58801,M-H,https://www.npatlas.org/explore/compounds/NPA017219
NPA017220,Thelephantin N,534.1194,219.3332,M-H,https://www.npatlas.org/explore/compounds/NPA017220
NPA017221,"1α,10α-epoxy-7α-hydroxyeremophil-11(13)-en-12,8β-olide",263.1289,162.74762,M-H,https://www.npatlas.org/explore/compounds/NPA017221
NPA017222,Vicenistatin,499.3541,228.97447,M-H,https://www.npatlas.org/explore/compounds/NPA017222
NPA017223,"(1S,2S)-3-oxo-2-(2Z-pentenyl)cyclopentane-1-butyric acid methyl ester",251.1652,166.09586,M-H,https://www.npatlas.org/explore/compounds/NPA017223
NPA017224,Neosartoryadin B,501.1779,213.3762,M-H,https://www.npatlas.org/explore/compounds/NPA017224
NPA017225,Etnangien methyl ester,853.5471,286.80188,M-H,https://www.npatlas.org/explore/compounds/NPA017225
NPA017226,Guanacastepene C,333.2071,183.72063,M-H,https://www.npatlas.org/explore/compounds/NPA017226
NPA017227,Clearanol F,267.0874,161.62831,M-H,https://www.npatlas.org/explore/compounds/NPA017227
NPA017228,Termitomycesphin C,742.5474,265.24448,M-H,https://www.npatlas.org/explore/compounds/NPA017228
NPA017229,Tylopiol A,411.3268,207.35893,M-H,https://www.npatlas.org/explore/compounds/NPA017229
NPA017230,Linear trichrysobactin,1070.4324,292.17514,M-H,https://www.npatlas.org/explore/compounds/NPA017230
NPA017231,Terrelumamide A,455.132,197.71486,M-H,https://www.npatlas.org/explore/compounds/NPA017231
NPA017232,Asteltoxin C,403.1762,202.1415,M-H,https://www.npatlas.org/explore/compounds/NPA017232
NPA017233,Disorazole-G2,757.3705,267.67886,M-H,https://www.npatlas.org/explore/compounds/NPA017233
NPA017234,Sparoxomycin A2,376.0642,178.37169,M-H,https://www.npatlas.org/explore/compounds/NPA017234
NPA017235,Guadinomine B,501.279,215.70198,M-H,https://www.npatlas.org/explore/compounds/NPA017235
NPA017236,AS2077715,466.281,210.26001,M-H,https://www.npatlas.org/explore/compounds/NPA017236
NPA017237,Phomalairdenone B,233.1547,158.42656,M-H,https://www.npatlas.org/explore/compounds/NPA017237
NPA017238,Nodulapeptin A,928.4132,286.06506,M-H,https://www.npatlas.org/explore/compounds/NPA017238
NPA017239,Albaflavenone,217.1598,156.14307,M-H,https://www.npatlas.org/explore/compounds/NPA017239
NPA017240,Nonactic acid-trihomononactic acid dilactone,409.2595,207.45802,M-H,https://www.npatlas.org/explore/compounds/NPA017240
NPA017241,WF14861,421.2092,201.08864,M-H,https://www.npatlas.org/explore/compounds/NPA017241
NPA017242,Herbimycin D,646.2804,245.2277,M-H,https://www.npatlas.org/explore/compounds/NPA017242
NPA017243,1-deoxyrubralactone,259.0612,169.04631,M-H,https://www.npatlas.org/explore/compounds/NPA017243
NPA017244,Comnostin B,425.2697,198.35603,M-H,https://www.npatlas.org/explore/compounds/NPA017244
NPA017245,JBIR-116,729.2764,259.7977,M-H,https://www.npatlas.org/explore/compounds/NPA017245
NPA017246,Sporothriolide,237.1132,165.51865,M-H,https://www.npatlas.org/explore/compounds/NPA017246
NPA017247,Versisponic acid E,553.3898,229.57027,M-H,https://www.npatlas.org/explore/compounds/NPA017247
NPA017248,Alboatrin,233.1183,151.82466,M-H,https://www.npatlas.org/explore/compounds/NPA017248
NPA017249,6-O- methyl-2-deprenylrheediaxanthone B,341.103,187.61035,M-H,https://www.npatlas.org/explore/compounds/NPA017249
NPA017250,Nitrosoxacin B,285.2547,174.56898,M-H,https://www.npatlas.org/explore/compounds/NPA017250
NPA017251,Antimycin A8a,533.2504,223.05702,M-H,https://www.npatlas.org/explore/compounds/NPA017251
NPA017253,Portmicin,827.5162,275.3165,M-H,https://www.npatlas.org/explore/compounds/NPA017253
NPA017254,Sesquiterpenoid 1,253.1809,167.9122,M-H,https://www.npatlas.org/explore/compounds/NPA017254
NPA017255,Acremine Q,241.1081,155.96117,M-H,https://www.npatlas.org/explore/compounds/NPA017255
NPA017256,Allantofuranone,323.0925,173.54819,M-H,https://www.npatlas.org/explore/compounds/NPA017256
NPA017257,Spiromentin H,545.1453,234.02301,M-H,https://www.npatlas.org/explore/compounds/NPA017257
NPA017258,WIN 68577,731.3158,258.76773,M-H,https://www.npatlas.org/explore/compounds/NPA017258
NPA017259,"11,15-dihydroxy-T- muurolol",253.1809,156.43324,M-H,https://www.npatlas.org/explore/compounds/NPA017259
NPA017260,TMC-52B,421.2092,195.1928,M-H,https://www.npatlas.org/explore/compounds/NPA017260
NPA017261,Mirilactam B,438.265,195.16125,M-H,https://www.npatlas.org/explore/compounds/NPA017261
NPA017262,Ent-epicoccin G (2),453.1159,196.25813,M-H,https://www.npatlas.org/explore/compounds/NPA017262
NPA017263,3-Methoxytetracosanoic acid,397.3687,198.78462,M-H,https://www.npatlas.org/explore/compounds/NPA017263
NPA017264,Cohaerin A,435.1813,212.71333,M-H,https://www.npatlas.org/explore/compounds/NPA017264
NPA017266,Udalactarane A,345.2071,189.4103,M-H,https://www.npatlas.org/explore/compounds/NPA017266
NPA017267,Anticin A,453.301,207.00505,M-H,https://www.npatlas.org/explore/compounds/NPA017267
NPA017268,Strobilol K,453.2858,203.65904,M-H,https://www.npatlas.org/explore/compounds/NPA017268
NPA017269,Peneciraistin D,291.0874,165.44469,M-H,https://www.npatlas.org/explore/compounds/NPA017269
NPA017270,Neomaclafungin H,777.5522,264.1291,M-H,https://www.npatlas.org/explore/compounds/NPA017270
NPA017271,"(2S, 3S, 4R)-2-[(2R)-2-hydroxytetracosanoylamino]-1, 3, 4-octadecanetriol",682.6355,267.41522,M-H,https://www.npatlas.org/explore/compounds/NPA017271
NPA017272,Gonytolide E,637.1563,246.90303,M-H,https://www.npatlas.org/explore/compounds/NPA017272
NPA017273,Rubomycin F,598.193,233.68391,M-H,https://www.npatlas.org/explore/compounds/NPA017273
NPA017274,Not named,287.238,178.00862,M-H,https://www.npatlas.org/explore/compounds/NPA017274
NPA017275,"4β-acetoxyprobotryane-9β,15α-diol",295.1915,165.3974,M-H,https://www.npatlas.org/explore/compounds/NPA017275
NPA017276,Biselyngbyaside D,635.3437,233.05229,M-H,https://www.npatlas.org/explore/compounds/NPA017276
NPA017277,Indimicin B,420.104,202.33086,M-H,https://www.npatlas.org/explore/compounds/NPA017277
NPA017278,Fijimycin B,857.4778,285.86777,M-H,https://www.npatlas.org/explore/compounds/NPA017278
NPA017279,WSS2217,473.2769,212.00679,M-H,https://www.npatlas.org/explore/compounds/NPA017279
NPA017280,Emericolin B,371.2955,198.72986,M-H,https://www.npatlas.org/explore/compounds/NPA017280
NPA017281,Pochonicine,259.1299,157.576,M-H,https://www.npatlas.org/explore/compounds/NPA017281
NPA017282,Aranochlor B,436.1896,211.08989,M-H,https://www.npatlas.org/explore/compounds/NPA017282
NPA017283,Necpyrone C,227.0925,153.21094,M-H,https://www.npatlas.org/explore/compounds/NPA017283
NPA017284,Orsellinaldehyde,151.04,124.970566,M-H,https://www.npatlas.org/explore/compounds/NPA017284
NPA017285,Cyathin B4,331.1915,183.24445,M-H,https://www.npatlas.org/explore/compounds/NPA017285
NPA017286,Hatomarubigin F,339.0874,182.44371,M-H,https://www.npatlas.org/explore/compounds/NPA017286
