NPAID,Name,m/z,CCS,Adduct,URL
NPA017628,12-hydroxyculmorin,277.1774,187.94398,M+Na,https://www.npatlas.org/explore/compounds/NPA017628
NPA017629,5'-O-desmethylterphenyllin,347.089,189.4332,M+Na,https://www.npatlas.org/explore/compounds/NPA017629
NPA017630,"(+)-(11S,15R)-11-Hydroxycurvularin",331.1152,173.045,M+Na,https://www.npatlas.org/explore/compounds/NPA017630
NPA017631,Ganodermalactone E,493.3288,222.27223,M+Na,https://www.npatlas.org/explore/compounds/NPA017631
NPA017632,Lentinellic acid,339.1203,186.73938,M+Na,https://www.npatlas.org/explore/compounds/NPA017632
NPA017633,Antrocamphin B,271.0941,162.96513,M+Na,https://www.npatlas.org/explore/compounds/NPA017633
NPA017634,Celastramycin B,395.0293,228.24174,M+Na,https://www.npatlas.org/explore/compounds/NPA017634
NPA017635,Oblongolide G,301.141,170.32672,M+Na,https://www.npatlas.org/explore/compounds/NPA017635
NPA017636,Cyclodysidin A,1028.5023,306.40973,M+Na,https://www.npatlas.org/explore/compounds/NPA017636
NPA017637,Amidepsine F,752.2161,262.7297,M+Na,https://www.npatlas.org/explore/compounds/NPA017637
NPA017638,Meso-erythritol,145.0471,132.30252,M+Na,https://www.npatlas.org/explore/compounds/NPA017638
NPA017639,CG-21-C,821.3103,271.29855,M+Na,https://www.npatlas.org/explore/compounds/NPA017639
NPA017640,Palmarumycin C5,343.0577,184.89656,M+Na,https://www.npatlas.org/explore/compounds/NPA017640
NPA017641,Penijanthine B,510.2978,226.57787,M+Na,https://www.npatlas.org/explore/compounds/NPA017641
NPA017642,3-dihydrovirone,377.1723,193.93184,M+Na,https://www.npatlas.org/explore/compounds/NPA017642
NPA017643,(+)-(S)-1-methylabscisic-6-acid,287.1254,173.83226,M+Na,https://www.npatlas.org/explore/compounds/NPA017643
NPA017644,Sch 49027,357.2036,188.10426,M+Na,https://www.npatlas.org/explore/compounds/NPA017644
NPA017645,Hypocrenone C,175.0365,146.798,M+Na,https://www.npatlas.org/explore/compounds/NPA017645
NPA017646,"5-(6,7-dihydroxy-6-methyloctyl)furan-2(5H)-one",265.141,164.60698,M+Na,https://www.npatlas.org/explore/compounds/NPA017646
NPA017647,Allahabadolactone B,313.1774,191.99974,M+Na,https://www.npatlas.org/explore/compounds/NPA017647
NPA017648,Nalanthalide,507.3081,234.4168,M+Na,https://www.npatlas.org/explore/compounds/NPA017648
NPA017650,Abyssomicin L,401.1571,200.76851,M+Na,https://www.npatlas.org/explore/compounds/NPA017650
NPA017651,Chaetoxanthone B,377.0995,190.34125,M+Na,https://www.npatlas.org/explore/compounds/NPA017651
NPA017652,"(1S,3S)-1,6,8-trihydroxy-3-((R)-6-hydroxyhept-1-yl)isochroman-7-carboxylic acid",363.1414,187.12639,M+Na,https://www.npatlas.org/explore/compounds/NPA017652
NPA017653,Tetrahydrobostrycin,363.105,180.71956,M+Na,https://www.npatlas.org/explore/compounds/NPA017653
NPA017654,Neobulgarone E/F,629.074,240.62724,M+Na,https://www.npatlas.org/explore/compounds/NPA017654
NPA017655,12-hydroxydehydrobotrydienol,273.1461,161.46396,M+Na,https://www.npatlas.org/explore/compounds/NPA017655
NPA017656,Neofiscalin A,496.1955,225.30139,M+Na,https://www.npatlas.org/explore/compounds/NPA017656
NPA017657,Dihydrodemethylsorbicillin,243.0991,166.55858,M+Na,https://www.npatlas.org/explore/compounds/NPA017657
NPA017658,Falconensone B,319.1668,189.90804,M+Na,https://www.npatlas.org/explore/compounds/NPA017658
NPA017659,Orsellide A,349.0894,182.64758,M+Na,https://www.npatlas.org/explore/compounds/NPA017659
NPA017660,Dendrodolide B,279.1203,167.28938,M+Na,https://www.npatlas.org/explore/compounds/NPA017660
NPA017661,Oligoporin B,655.3816,250.28694,M+Na,https://www.npatlas.org/explore/compounds/NPA017661
NPA017662,Ambigol C,504.8497,222.4315,M+Na,https://www.npatlas.org/explore/compounds/NPA017662
NPA017663,Queenslandon,417.152,195.5561,M+Na,https://www.npatlas.org/explore/compounds/NPA017663
NPA017664,Benhamycin,409.1159,204.32059,M+Na,https://www.npatlas.org/explore/compounds/NPA017664
NPA017665,Mycosphine C,289.141,170.7508,M+Na,https://www.npatlas.org/explore/compounds/NPA017665
NPA017666,Fattiviracin FV-13,1523.9423,406.74765,M+Na,https://www.npatlas.org/explore/compounds/NPA017666
NPA017667,Not named,401.1934,188.73476,M+Na,https://www.npatlas.org/explore/compounds/NPA017667
NPA017668,"8β,9α-dihydroganoderic acid C",537.2823,220.6533,M+Na,https://www.npatlas.org/explore/compounds/NPA017668
NPA017669,JBIR-31,476.2883,217.55943,M+Na,https://www.npatlas.org/explore/compounds/NPA017669
NPA017670,6-O-α-D-ribosylasperentin,447.1625,210.98662,M+Na,https://www.npatlas.org/explore/compounds/NPA017670
NPA017671,Not named,329.1148,181.11705,M+Na,https://www.npatlas.org/explore/compounds/NPA017671
NPA017673,Pseudomonic acid D,521.2721,228.6458,M+Na,https://www.npatlas.org/explore/compounds/NPA017673
NPA017674,Waol B,291.1203,190.24574,M+Na,https://www.npatlas.org/explore/compounds/NPA017674
NPA017675,IT-143-B,478.2928,227.04085,M+Na,https://www.npatlas.org/explore/compounds/NPA017675
NPA017676,Botryorhodine B,337.0682,181.52834,M+Na,https://www.npatlas.org/explore/compounds/NPA017676
NPA017677,Ravynic acid,280.0944,178.59265,M+Na,https://www.npatlas.org/explore/compounds/NPA017677
NPA017678,Plocamenol A,384.9176,171.87564,M+Na,https://www.npatlas.org/explore/compounds/NPA017678
NPA017679,Brevicompanine C,376.1995,190.30472,M+Na,https://www.npatlas.org/explore/compounds/NPA017679
NPA017680,Cyclipostin R,453.2376,214.87608,M+Na,https://www.npatlas.org/explore/compounds/NPA017680
NPA017681,Cytochalasin Z18,596.283,238.17061,M+Na,https://www.npatlas.org/explore/compounds/NPA017681
NPA017682,Puberulic acid,246.9849,148.17079,M+Na,https://www.npatlas.org/explore/compounds/NPA017682
NPA017683,Not named,269.0784,163.54247,M+Na,https://www.npatlas.org/explore/compounds/NPA017683
NPA017684,Peniciphenol,203.0678,146.54893,M+Na,https://www.npatlas.org/explore/compounds/NPA017684
NPA017685,Solanapyrone P,285.1461,174.44215,M+Na,https://www.npatlas.org/explore/compounds/NPA017685
NPA017686,Dechlorogreensporone A,369.1308,192.83469,M+Na,https://www.npatlas.org/explore/compounds/NPA017686
NPA017687,Herbarumin III,235.1304,168.39125,M+Na,https://www.npatlas.org/explore/compounds/NPA017687
NPA017688,"(7E)-7-ethyl-4,9-dihydroxy-7-undecene-3,6-dione",265.141,168.16428,M+Na,https://www.npatlas.org/explore/compounds/NPA017688
NPA017689,Applamatine B,301.1774,171.81839,M+Na,https://www.npatlas.org/explore/compounds/NPA017689
NPA017690,Chinikomycin B,589.2076,230.1704,M+Na,https://www.npatlas.org/explore/compounds/NPA017690
NPA017691,Phomalairdenol B,259.1668,163.98637,M+Na,https://www.npatlas.org/explore/compounds/NPA017691
NPA017692,SMTP-3,496.2306,221.52968,M+Na,https://www.npatlas.org/explore/compounds/NPA017692
NPA017693,Axinelline A,292.0791,170.52086,M+Na,https://www.npatlas.org/explore/compounds/NPA017693
NPA017694,Alantryleunone,492.2006,217.76485,M+Na,https://www.npatlas.org/explore/compounds/NPA017694
NPA017695,Tirandamycin A,440.168,214.55667,M+Na,https://www.npatlas.org/explore/compounds/NPA017695
NPA017696,(+)-applanatumol U,313.1046,176.29417,M+Na,https://www.npatlas.org/explore/compounds/NPA017696
NPA017697,Citreopenin,280.0944,164.77887,M+Na,https://www.npatlas.org/explore/compounds/NPA017697
NPA017698,"4,6,4’,6’-Tetrabromo-3,3’-dihydroxy-5,5’-dimethyldiphenyl ether",564.7255,180.44109,M+Na,https://www.npatlas.org/explore/compounds/NPA017698
NPA017699,Indocarbazostatin C,520.1115,224.30577,M+Na,https://www.npatlas.org/explore/compounds/NPA017699
NPA017700,O-Methyltyrosol acetate,217.0835,148.60527,M+Na,https://www.npatlas.org/explore/compounds/NPA017700
NPA017701,Termitomycesphin E,768.5596,271.39163,M+Na,https://www.npatlas.org/explore/compounds/NPA017701
NPA017702,1962-A,626.316,252.03389,M+Na,https://www.npatlas.org/explore/compounds/NPA017702
NPA017703,Lachnone D,331.0788,172.63211,M+Na,https://www.npatlas.org/explore/compounds/NPA017703
NPA017704,Trimethylpyrazine,145.0736,135.70413,M+Na,https://www.npatlas.org/explore/compounds/NPA017704
NPA017705,Nigerasterol A,465.2975,228.23918,M+Na,https://www.npatlas.org/explore/compounds/NPA017705
NPA017706,YM-193221,368.256,203.4756,M+Na,https://www.npatlas.org/explore/compounds/NPA017706
NPA017707,Eleganketal A,399.0686,191.2978,M+Na,https://www.npatlas.org/explore/compounds/NPA017707
NPA017708,Myxotrichin C,269.042,168.50615,M+Na,https://www.npatlas.org/explore/compounds/NPA017708
NPA017709,Daldinin D,459.1261,205.96576,M+Na,https://www.npatlas.org/explore/compounds/NPA017709
NPA017710,3-hydroxy-2-(hydroxymethyl)-4-tetradecanoyl-2H-furan-5-one,363.2142,196.1939,M+Na,https://www.npatlas.org/explore/compounds/NPA017710
NPA017711,Terrestric acid,233.0784,157.24297,M+Na,https://www.npatlas.org/explore/compounds/NPA017711
NPA017712,Amycolactam,337.1522,181.77344,M+Na,https://www.npatlas.org/explore/compounds/NPA017712
NPA017713,Graphislactone H,339.0839,186.03851,M+Na,https://www.npatlas.org/explore/compounds/NPA017713
NPA017714,Rhodopeptin B5,546.399,248.52908,M+Na,https://www.npatlas.org/explore/compounds/NPA017714
NPA017715,Geopyxin E,387.1778,185.80963,M+Na,https://www.npatlas.org/explore/compounds/NPA017715
NPA017716,Pulicatin E,257.0355,156.71904,M+Na,https://www.npatlas.org/explore/compounds/NPA017716
NPA017717,Calcaride C,699.2259,245.74512,M+Na,https://www.npatlas.org/explore/compounds/NPA017717
NPA017718,Xylarioic acid B,257.1359,165.40117,M+Na,https://www.npatlas.org/explore/compounds/NPA017718
NPA017719,Berninamycin B,1152.3353,332.22855,M+Na,https://www.npatlas.org/explore/compounds/NPA017719
NPA017720,Cyclosporin A,1224.8306,337.0378,M+Na,https://www.npatlas.org/explore/compounds/NPA017720
NPA017721,Neoxaline,458.1799,205.97665,M+Na,https://www.npatlas.org/explore/compounds/NPA017721
NPA017722,Staphyloamide B,235.1053,157.65643,M+Na,https://www.npatlas.org/explore/compounds/NPA017722
NPA017723,13-deoxytetrodecamycin,341.1359,187.35849,M+Na,https://www.npatlas.org/explore/compounds/NPA017723
NPA017724,Isocitreohybridone A,565.2408,237.0604,M+Na,https://www.npatlas.org/explore/compounds/NPA017724
NPA017725,DKxanthene 548,571.2527,238.32066,M+Na,https://www.npatlas.org/explore/compounds/NPA017725
NPA017726,Prelactone B,195.0991,156.18492,M+Na,https://www.npatlas.org/explore/compounds/NPA017726
NPA017727,8-O-methylbostrycoidin,322.0686,176.84785,M+Na,https://www.npatlas.org/explore/compounds/NPA017727
NPA017728,OH-3984-K2,331.188,177.55238,M+Na,https://www.npatlas.org/explore/compounds/NPA017728
NPA017729,Tartrolon D,843.4501,270.06186,M+Na,https://www.npatlas.org/explore/compounds/NPA017729
NPA017730,Taveuniamide B,480.0637,203.14444,M+Na,https://www.npatlas.org/explore/compounds/NPA017730
NPA017731,D778-6,580.1789,226.36964,M+Na,https://www.npatlas.org/explore/compounds/NPA017731
NPA017732,5aTHQ-7n,254.1879,169.01703,M+Na,https://www.npatlas.org/explore/compounds/NPA017732
NPA017733,3-chloroarcyriaflavin,396.051,205.66835,M+Na,https://www.npatlas.org/explore/compounds/NPA017733
NPA017734,Gliocladride B,407.1941,198.39052,M+Na,https://www.npatlas.org/explore/compounds/NPA017734
NPA017735,Citrinolactone A,313.0682,167.64781,M+Na,https://www.npatlas.org/explore/compounds/NPA017735
NPA017736,L-2-Amino-4-(2-aminoethoxy)-trans-3-butenoic acid,183.074,148.84297,M+Na,https://www.npatlas.org/explore/compounds/NPA017736
NPA017737,Myxalamide D,396.2509,207.03899,M+Na,https://www.npatlas.org/explore/compounds/NPA017737
NPA017738,Bottromycin A2 acid,831.4198,277.65067,M+Na,https://www.npatlas.org/explore/compounds/NPA017738
NPA017739,Dinapinone A2,857.3719,296.79843,M+Na,https://www.npatlas.org/explore/compounds/NPA017739
NPA017740,Isodrimenediol,261.1825,169.0674,M+Na,https://www.npatlas.org/explore/compounds/NPA017740
NPA017741,Penioxalicin,387.1778,192.84111,M+Na,https://www.npatlas.org/explore/compounds/NPA017741
NPA017742,Bilain D,419.1611,202.84642,M+Na,https://www.npatlas.org/explore/compounds/NPA017742
NPA017744,"1-hydroxy-2-hydroxymethyl-3-pent-1,3-dienylbenzene",213.0886,155.9697,M+Na,https://www.npatlas.org/explore/compounds/NPA017744
NPA017745,Illudin T,255.1355,164.39449,M+Na,https://www.npatlas.org/explore/compounds/NPA017745
NPA017746,Fomefficinic acid G,509.3601,232.18205,M+Na,https://www.npatlas.org/explore/compounds/NPA017746
NPA017747,"8,8'-Bis(6-methoxy-2,2-dimethylchromene)",401.1723,207.69829,M+Na,https://www.npatlas.org/explore/compounds/NPA017747
NPA017748,Squalestatin X1,699.2623,256.2302,M+Na,https://www.npatlas.org/explore/compounds/NPA017748
NPA017749,"2E-non-2-ene-4,6,8-triynoic acid p-aminobenzoic acid amide",286.0474,158.8395,M+Na,https://www.npatlas.org/explore/compounds/NPA017749
NPA017750,Berkeleyamide D,354.1312,188.33025,M+Na,https://www.npatlas.org/explore/compounds/NPA017750
NPA017751,Malolactomycin C,1238.7496,344.66537,M+Na,https://www.npatlas.org/explore/compounds/NPA017751
NPA017752,Seco-Chaetomugilin A,505.1599,225.78796,M+Na,https://www.npatlas.org/explore/compounds/NPA017752
NPA017753,Varioxiranol B,321.1308,176.22057,M+Na,https://www.npatlas.org/explore/compounds/NPA017753
NPA017754,Hapalindolinone B,341.1624,178.07317,M+Na,https://www.npatlas.org/explore/compounds/NPA017754
NPA017755,Cordyheptapeptide C,888.463,300.63602,M+Na,https://www.npatlas.org/explore/compounds/NPA017755
NPA017757,(2-aminophenyl)(2-ethyloxazol-5-yl)methanone,239.0791,156.5259,M+Na,https://www.npatlas.org/explore/compounds/NPA017757
NPA017758,Syributin 2,323.1465,186.21649,M+Na,https://www.npatlas.org/explore/compounds/NPA017758
NPA017759,Monodictyxanthone,293.042,165.25212,M+Na,https://www.npatlas.org/explore/compounds/NPA017759
NPA017760,Herbarin B,233.042,151.33228,M+Na,https://www.npatlas.org/explore/compounds/NPA017760
NPA017761,"Ergochrome AB(4,4')",661.1528,245.06091,M+Na,https://www.npatlas.org/explore/compounds/NPA017761
NPA017762,Lactarorufin E,289.141,177.62456,M+Na,https://www.npatlas.org/explore/compounds/NPA017762
NPA017763,Deoxypreussomerin A,355.0577,197.5647,M+Na,https://www.npatlas.org/explore/compounds/NPA017763
NPA017764,Discoipyrrole D,653.2258,258.0443,M+Na,https://www.npatlas.org/explore/compounds/NPA017764
NPA017765,Illudin J2,273.1461,172.4695,M+Na,https://www.npatlas.org/explore/compounds/NPA017765
NPA017766,Preussin B,312.2298,189.60254,M+Na,https://www.npatlas.org/explore/compounds/NPA017766
NPA017767,13-deoxyarmellide A,455.204,208.83955,M+Na,https://www.npatlas.org/explore/compounds/NPA017767
NPA017768,Ent-cycloechinulin,374.1475,203.95421,M+Na,https://www.npatlas.org/explore/compounds/NPA017768
NPA017769,FR227673,1225.552,359.78482,M+Na,https://www.npatlas.org/explore/compounds/NPA017769
NPA017770,Phomapyrrolidone B,550.2928,247.89091,M+Na,https://www.npatlas.org/explore/compounds/NPA017770
NPA017771,Latumcidin,184.0733,152.64859,M+Na,https://www.npatlas.org/explore/compounds/NPA017771
NPA017772,Not named,738.2427,246.56659,M+Na,https://www.npatlas.org/explore/compounds/NPA017772
NPA017773,Penicisochroman G,267.0991,171.90129,M+Na,https://www.npatlas.org/explore/compounds/NPA017773
NPA017774,Brassicasterol,421.3441,216.25276,M+Na,https://www.npatlas.org/explore/compounds/NPA017774
NPA017775,"(1S,2S,3R)-4-hydroxymethylcyclopent-4-ene-1,2,3-triol",169.0471,139.11247,M+Na,https://www.npatlas.org/explore/compounds/NPA017775
NPA017776,Xylariacyclone A,363.105,193.41447,M+Na,https://www.npatlas.org/explore/compounds/NPA017776
NPA017777,"3,6,7-Tri-epi-invictolide",221.1512,167.45052,M+Na,https://www.npatlas.org/explore/compounds/NPA017777
NPA017778,Chamigrene epoxide,434.9696,185.42151,M+Na,https://www.npatlas.org/explore/compounds/NPA017778
NPA017779,Pyrenochaetic acid D,275.089,168.808,M+Na,https://www.npatlas.org/explore/compounds/NPA017779
NPA017780,Serratamolide D,551.3303,244.77177,M+Na,https://www.npatlas.org/explore/compounds/NPA017780
NPA017781,Bisordariol A,453.1884,212.76863,M+Na,https://www.npatlas.org/explore/compounds/NPA017781
NPA017782,Fluvirucin B2,479.3455,226.80228,M+Na,https://www.npatlas.org/explore/compounds/NPA017782
NPA017783,Radianspene H,415.2091,202.5609,M+Na,https://www.npatlas.org/explore/compounds/NPA017783
NPA017784,Aszonalenin,396.1682,200.32092,M+Na,https://www.npatlas.org/explore/compounds/NPA017784
NPA017785,Quinolobactin,242.0424,153.67935,M+Na,https://www.npatlas.org/explore/compounds/NPA017785
NPA017786,Aeruginosin 98-A,711.2549,259.18555,M+Na,https://www.npatlas.org/explore/compounds/NPA017786
NPA017787,Diospentenol B,215.0678,150.97728,M+Na,https://www.npatlas.org/explore/compounds/NPA017787
NPA017788,"(-)-(7R,10R)-iso-10-hydroxysydowic acid",303.1203,171.88158,M+Na,https://www.npatlas.org/explore/compounds/NPA017788
NPA017789,Deuteromycol B,245.042,152.9546,M+Na,https://www.npatlas.org/explore/compounds/NPA017789
NPA017790,"(-)-(1R,6S,7S,10R)-1-hydroxycadinan-3-en-5-one",259.1668,163.79153,M+Na,https://www.npatlas.org/explore/compounds/NPA017790
NPA017791,Erinacerin K,476.168,210.65752,M+Na,https://www.npatlas.org/explore/compounds/NPA017791
NPA017792,Oblongolide Z,391.2243,195.85512,M+Na,https://www.npatlas.org/explore/compounds/NPA017792
NPA017793,SF2738E,326.0933,172.79028,M+Na,https://www.npatlas.org/explore/compounds/NPA017793
NPA017794,Pyramidamycin C,205.0583,148.3628,M+Na,https://www.npatlas.org/explore/compounds/NPA017794
NPA017795,Epothilone B 3-α-D- arabinofuranoside,662.2969,250.2676,M+Na,https://www.npatlas.org/explore/compounds/NPA017795
NPA017796,Sesamin,377.0995,202.4199,M+Na,https://www.npatlas.org/explore/compounds/NPA017796
NPA017797,Ferrocin C/D,1287.5768,344.71603,M+Na,https://www.npatlas.org/explore/compounds/NPA017797
NPA017799,Penicacid C,393.1156,192.22473,M+Na,https://www.npatlas.org/explore/compounds/NPA017799
NPA017800,Usabamycin A,295.1417,171.8603,M+Na,https://www.npatlas.org/explore/compounds/NPA017800
NPA017801,Armillariol A,261.1825,171.23436,M+Na,https://www.npatlas.org/explore/compounds/NPA017801
NPA017802,Penigequinolone B,490.22,224.46632,M+Na,https://www.npatlas.org/explore/compounds/NPA017802
NPA017803,19-O-stearoylsarcodonin A,605.454,246.46034,M+Na,https://www.npatlas.org/explore/compounds/NPA017803
NPA017804,Bhimamycin D,412.0791,196.05934,M+Na,https://www.npatlas.org/explore/compounds/NPA017804
NPA017805,"3,5-dibromo-4-methoxybenzaldehyde",314.8627,149.16423,M+Na,https://www.npatlas.org/explore/compounds/NPA017805
NPA017806,BE-14106,446.2665,219.50021,M+Na,https://www.npatlas.org/explore/compounds/NPA017806
NPA017807,Nakitriol,215.0678,154.10179,M+Na,https://www.npatlas.org/explore/compounds/NPA017807
NPA017808,13R-hydroxyplatencinic acid methyl ester,327.1567,182.05655,M+Na,https://www.npatlas.org/explore/compounds/NPA017808
NPA017809,"(1S,2S)-3-oxo-2-(2Z-pentenyl)cyclopentane-1-hexanoic acid",289.1774,174.92313,M+Na,https://www.npatlas.org/explore/compounds/NPA017809
NPA017810,"9ξ-O-2(2,3-dimethylbut-3-enyl)brevianamide Q",470.2414,208.24892,M+Na,https://www.npatlas.org/explore/compounds/NPA017810
NPA017811,Roseopurpurin D,371.1101,191.77043,M+Na,https://www.npatlas.org/explore/compounds/NPA017811
NPA017812,Frenolicin E,387.105,193.1244,M+Na,https://www.npatlas.org/explore/compounds/NPA017812
NPA017813,Methyldihydromitorubrin,421.1258,207.9815,M+Na,https://www.npatlas.org/explore/compounds/NPA017813
NPA017814,(18S)-18-O-b-D-Glucopyranoside of protoconstipaticacid,553.2983,222.52377,M+Na,https://www.npatlas.org/explore/compounds/NPA017814
NPA017815,Tanzawaic acid G,325.141,179.55598,M+Na,https://www.npatlas.org/explore/compounds/NPA017815
NPA017816,6-epi-ophiobolin G,389.2451,204.28267,M+Na,https://www.npatlas.org/explore/compounds/NPA017816
