NPAID,Name,m/z,CCS,Adduct
NPA019882,(1'S)-6-O-methyl-7-chloroaverantin,418.083,228.67067,M-2H
NPA019883,Ampullosporin E4,1591.9097,443.94244,M-2H
NPA019885,Beauvericin D,767.3792,297.33752,M-2H
NPA019886,Phomalone,252.1008,188.82207,M-2H
NPA019887,Arborcandin C,1281.7555,398.3902,M-2H
NPA019888,Leptosphaerin G,274.0852,196.97758,M-2H
NPA019889,Gymnastatin F,485.1746,247.74313,M-2H
NPA019890,Chrondramide 13E,706.2376,283.48248,M-2H
NPA019891,Cytochalasin X,472.2373,248.85112,M-2H
NPA019892,Allosamidin,620.2552,262.61215,M-2H
NPA019893,Xeromphalinone F,478.2366,248.42346,M-2H
NPA019894,Arenicolide A,802.4878,314.83292,M-2H
NPA019895,Punctaporonin I,308.1634,209.6117,M-2H
NPA019896,"10,23-dihydro-24,25-dehydroaflavinine",403.2886,239.54527,M-2H
NPA019897,Isochaetominine B,414.1339,227.85318,M-2H
NPA019898,Fumigatonin,560.2268,256.561,M-2H
NPA019899,Periconiasin G,315.2209,221.40274,M-2H
NPA019900,Mycemycin B,301.0152,201.98564,M-2H
NPA019901,Solanapyrone D,300.1372,213.51013,M-2H
NPA019902,Vanitaracin A,444.2159,245.06169,M-2H
NPA019903,Xentrivalpeptide Q,758.4014,308.80518,M-2H
NPA019904,Benzomalvin B,377.1175,224.22713,M-2H
NPA019905,(+)-(17R)-apralactone A,330.1114,204.3571,M-2H
NPA019906,"5α,12-dihydroxy-1-tremulen-11-yl 2(S)-pyroglutamate",363.2056,214.24269,M-2H
NPA019907,Scoparasin A,523.2217,259.46756,M-2H
NPA019908,Penicilleremophilane A,414.1245,239.02632,M-2H
NPA019909,Celastramycin A,387.0206,220.51521,M-2H
NPA019910,Monascusazaphilone B,356.1998,239.62083,M-2H
NPA019911,Chaetoindicin B,287.1168,197.7923,M-2H
NPA019912,Difficidin,542.2808,254.98619,M-2H
NPA019913,Liposidomycin-C-(I),1007.3903,343.0703,M-2H
NPA019914,Geldanamycin,556.2795,277.86118,M-2H
NPA019915,Microginin 91-E,769.3595,301.29987,M-2H
NPA019916,Cladospolide D,224.1059,194.71709,M-2H
NPA019917,Penitropone,222.0903,180.82353,M-2H
NPA019918,Chromoazepinone A,355.0967,215.6791,M-2H
NPA019919,N-mercapto-4-formylcarbostyril,203.0051,173.36734,M-2H
NPA019920,"(2S,3R,4E,8E)‐1‐(β‐d‐glucopyranosyl)‐3‐hydroxy‐2‐[(R)‐2′‐hydroxyheptadecanoyl]amino‐9‐methyl‐4,8‐octadecadiene",739.5609,293.77026,M-2H
NPA019921,Alterporriol F,600.1278,260.1899,M-2H
NPA019922,Nodulisporiviridin A,340.0957,213.28758,M-2H
NPA019923,1‐hydroxy‐8‐(hydroxymethyl)‐6‐methoxy‐3‐methyl‐9H‐xanthen‐9‐one,284.0695,199.41063,M-2H
NPA019924,Xylaromanone A,636.149,301.556,M-2H
NPA019925,"(5R,6R)-6-ethyl-5-hydroxy-3-(methoxymethyl)-5,6,7,8-tetrahydro-4H-chromen-4-one",236.1059,184.49678,M-2H
NPA019926,Turgichelin,618.2984,260.88254,M-2H
NPA019927,Reveromycin G,686.3677,299.4322,M-2H
NPA019928,"(2S,2′R,3R,4E,8E)-N-2′-hydroxyhexadecanoyl-2-amino-9-methyl-4,8-octadecadiene-1,3-diol",563.4924,284.72525,M-2H
NPA019929,Spiroleptosphol C,350.174,219.98482,M-2H
NPA019931,Sclerotionigrin A,445.2627,254.74219,M-2H
NPA019932,Isocryptoporic acid H,394.2002,217.23268,M-2H
NPA019933,Streptophenazine L,450.2165,249.68645,M-2H
NPA019934,Lyophyllin,129.0549,156.33656,M-2H
NPA019935,Glabramycin A,382.1427,229.88965,M-2H
NPA019936,Ustilaginoidin C,544.0652,245.74654,M-2H
NPA019937,Diversonol,292.0957,200.691,M-2H
NPA019938,Eujavanicol A,322.2155,207.68446,M-2H
NPA019939,Not named,731.5347,295.02512,M-2H
NPA019940,"3β,4α‐dihydroxy‐26‐methoxyergosta‐7,24(28)‐dien‐6‐one",456.325,248.53821,M-2H
NPA019941,"2,3,6-Trihydroxycaryol-5-en-7-one",264.1372,196.86012,M-2H
NPA019942,Chojalactone C,232.0746,184.12544,M-2H
NPA019943,Dihydromarasmone,278.1165,208.70483,M-2H
NPA019944,TMC-49A,219.127,186.701,M-2H
NPA019945,Not named,252.1736,199.13638,M-2H
NPA019946,Macbecin,556.2795,272.40903,M-2H
NPA019947,Arylomycin A1,808.4018,308.71475,M-2H
NPA019948,Pyoverdin Pf 3/4/3,1141.4919,363.59927,M-2H
NPA019949,Bhimamycin E,244.0382,192.72067,M-2H
NPA019950,Hyafurone A2,522.2992,256.3964,M-2H
NPA019951,Chrodrimanin B,482.1951,247.71455,M-2H
NPA019952,BU-4601 A,291.1845,209.87592,M-2H
NPA019953,Ergophilone B,804.3884,295.87427,M-2H
NPA019954,Kandenol A,250.1579,196.05229,M-2H
NPA019955,Fusidienol A,298.0488,201.54228,M-2H
NPA019956,Norplicacetin,501.2234,261.61307,M-2H
NPA019957,Ab-bis-homopanol,544.4502,263.12936,M-2H
NPA019958,Paraherquamide H,489.2274,247.54283,M-2H
NPA019959,Guanacastepene G,372.1947,229.9745,M-2H
NPA019960,Saptomycin A,402.1114,239.33403,M-2H
NPA019961,Brocazine D,468.0672,235.92299,M-2H
NPA019962,Gamma-Abscisolactone,258.0903,190.92473,M-2H
NPA019963,Antrodin E,234.163,190.29399,M-2H
NPA019964,Cardinalin-6,556.138,262.84323,M-2H
NPA019965,Epicocconigrone B,316.0957,205.72997,M-2H
NPA019966,Neopolyoxin B,509.1405,240.63097,M-2H
NPA019967,Aeruginosamide,558.325,265.61227,M-2H
NPA019968,Plastin B,642.3864,282.2483,M-2H
NPA019969,Rhytidchromone B,364.1169,217.08937,M-2H
NPA019970,Pestalasin B,278.0801,191.21559,M-2H
NPA019971,Nodulisporic acid D3,579.3359,280.76462,M-2H
NPA019972,Pyrrolomycin I,334.9085,210.86292,M-2H
NPA019973,Epothilone C5,473.2246,263.51553,M-2H
NPA019975,"16α,25-dihydroxyeburiconic acid",498.3356,252.33824,M-2H
NPA019976,Enniatin L,667.4054,281.901,M-2H
NPA019977,23672 RP,976.5253,329.7044,M-2H
NPA019978,Trichobotryside A,398.1951,231.94344,M-2H
NPA019979,Soudanone B,320.127,204.7434,M-2H
NPA019980,Oidiolactone D,304.0957,204.86084,M-2H
NPA019981,Cycloaspeptide C,625.2911,275.33807,M-2H
NPA019982,Polanrazine F,315.123,202.29945,M-2H
NPA019983,Curcutetraol,266.1529,200.11266,M-2H
NPA019984,VM-44857,566.3254,265.25546,M-2H
NPA019985,Nocardicyclin A,583.2064,266.77786,M-2H
NPA019986,"2,4,6,8,10,12-tetradeca-1,14-hexenedial",212.0848,184.8287,M-2H
NPA019987,Vertilecanin A Methy ester,241.0749,190.88985,M-2H
NPA019988,"methyl 3,5-dichloro-4-hydroxybenzoate",217.9548,176.68504,M-2H
NPA019989,"(2S,3R)-5-hydroxy-6,8-dimethoxy-2,3-dimethyl-2,3-dihydro-4H-naphtho[2,3-b]-pyran-4-one",300.1008,210.0801,M-2H
NPA019990,Stereumin R,278.1529,204.67769,M-2H
NPA019991,Spirogliotoxin,326.0405,202.88257,M-2H
NPA019992,Veraguamide A,764.337,285.57684,M-2H
NPA019993,Leptosphaerin,199.0491,173.18529,M-2H
NPA019994,Cinerubin B,823.3062,307.54034,M-2H
NPA019995,Antrocamol LT3,404.2573,233.46681,M-2H
NPA019996,Chlorohydroaspyrone A,218.0356,184.49129,M-2H
NPA019997,Not named,460.4655,255.66512,M-2H
NPA019998,Desferrioxamine P1,613.3082,252.0987,M-2H
NPA020000,Phomamide,316.1434,207.07661,M-2H
NPA020001,Guignardone D,290.1529,207.91006,M-2H
NPA020002,Diaporthichalasin,501.289,254.12958,M-2H
NPA020003,Antimycin B1,508.2067,245.38911,M-2H
NPA020004,Isochromophilone VI,431.151,232.2535,M-2H
NPA020005,Mertensene,315.9198,187.5032,M-2H
NPA020006,Pyrenocine K,236.0695,188.96982,M-2H
NPA020007,Nigerapyrone G,306.1266,212.85674,M-2H
NPA020009,Sterin A,306.1114,200.38564,M-2H
NPA020010,Frenolicin D,362.1012,217.00215,M-2H
NPA020011,"(4R)-2,4-dimethyl-5-oxo-2,5-dihydrofuran-3-carboxylic acid",154.0277,167.56084,M-2H
NPA020012,Pestalotiopene C,552.1773,260.94077,M-2H
NPA020013,Not named,198.0903,178.0259,M-2H
NPA020014,Sphestrin,439.2733,241.87462,M-2H
NPA020015,H2-D-erythro-Neopterin 3'-phosphate,333.0485,197.71175,M-2H
NPA020016,Homorapamycin B,925.5562,322.53766,M-2H
NPA020017,Curvulamine,322.1692,226.41592,M-2H
NPA020018,"11-Keto-9(E),12(E)-octadecadienoic acid",292.2049,213.58995,M-2H
NPA020019,Delitpyrone B,226.0852,186.38506,M-2H
NPA020020,3′-hydroxydelitpyrone D,224.0695,186.21175,M-2H
NPA020021,Fontizine A,276.0909,197.37062,M-2H
NPA020022,"3S*,4S*-7-ethyl-4,8-dihydroxy-3,6-dimethoxy-3,4-dihydronaphthalen-1(2H)-one",264.1008,197.39774,M-2H
NPA020023,Ubo-Qic,999.5175,332.31088,M-2H
NPA020024,Boromycin,876.4933,314.12186,M-2H
NPA020025,Auxarconjugatin D,293.1062,202.33043,M-2H
NPA020026,FR900359,999.5175,346.1581,M-2H
NPA020027,Albicidin,840.2402,314.20343,M-2H
NPA020028,Delitpyrone C,208.0746,191.7384,M-2H
NPA020029,Leucinostatin,1215.8217,389.50397,M-2H
NPA020030,Delitpyrone A,210.0903,185.31807,M-2H
NPA020031,(2′-oxodelitpyrone A,224.0695,186.97595,M-2H
NPA020032,"1′,2′-epoxi-delitpyrone A",208.0746,186.43718,M-2H
NPA020033,Delitpyrone D,208.0746,178.56686,M-2H
NPA020034,Delitpyrone E,210.0903,183.82082,M-2H
NPA020035,Tundrenone,418.1638,226.81148,M-2H
NPA020037,Homodimericin A,488.1482,248.80937,M-2H
NPA020039,Phleomycin,1323.4619,365.0144,M-2H
NPA020043,trans-Dihydro-8-hydroxyblennolide H,320.0907,213.48763,M-2H
NPA020044,5-Hydroxyphomopsinone A,238.0852,191.2979,M-2H
NPA020045,Pyrenocine R,168.0433,169.12932,M-2H
NPA020046,(±)-7-Hyrdoxypyrenocine M,240.1008,187.32133,M-2H
NPA020047,5-Deoxy-7-hyrdoxypyrenocine M,224.1059,189.16243,M-2H
NPA020048,Pyrenocine P,210.0539,179.22697,M-2H
NPA020049,cis-Dihydro-8-hydroxyblennolide H,320.0907,216.54305,M-2H
NPA020050,8-Hydroxyblennolide H,318.075,213.87212,M-2H
NPA020051,(±)-Pyrenocine Q,224.1059,187.18028,M-2H
NPA020052,Arenimycin B,806.2909,299.9871,M-2H
NPA020053,Pestalpolyol H,446.3407,254.4911,M-2H
NPA020054,Mitorubrin,380.0907,225.83127,M-2H
NPA020055,Polyporic acid,290.059,200.4843,M-2H
NPA020056,Chrysomycin B,494.1587,253.76979,M-2H
NPA020057,Pestalpolyol G,460.3199,265.33002,M-2H
NPA020058,Panosialin wD,398.2137,232.7592,M-2H
NPA020059,Panosialin D,478.1706,246.31529,M-2H
NPA020060,Tyrocidine A,1267.64,389.15964,M-2H
NPA020061,Pestalpolyol F,462.3356,264.14426,M-2H
NPA020062,4-fluoro-threonine,135.0342,163.1723,M-2H
NPA020063,Globomycin,653.401,282.56207,M-2H
NPA020064,Malonomicin,372.0928,214.52318,M-2H
NPA020065,Pestalpolyol E,364.2624,246.7725,M-2H
NPA020066,Mitorubrinol,396.0856,228.4264,M-2H
NPA020067,Chrysomycin A,506.1587,258.54828,M-2H
NPA020068,Padanamide B,644.318,276.69052,M-2H
NPA020069,Ribocyclophane C,698.4404,299.74637,M-2H
NPA020070,Ribocyclophane B,714.4353,304.31094,M-2H
NPA020071,Xiamenmycin B,288.1372,202.7973,M-2H
NPA020072,Neoechinulin C,387.1957,228.04852,M-2H
NPA020073,Merocyclophane D,582.3931,279.99802,M-2H
NPA020074,Xiamenmycin C,287.1532,205.03233,M-2H
NPA020075,Ribocyclophane E,792.4226,317.22806,M-2H
NPA020076,Kirkamide,215.0804,182.10234,M-2H
NPA020077,Emodic acid,298.0124,198.1925,M-2H
NPA020078,Ribocyclophane D,756.4459,312.37613,M-2H
NPA020079,Neoechinulin B,319.1331,211.8384,M-2H
NPA020080,Merocyclophane C,566.3982,280.38278,M-2H
NPA020081,Ribocyclophane A,846.4776,323.8836,M-2H
NPA020082,Neoechinulin E,321.1124,207.9614,M-2H
NPA020083,Xiamenmycin D,403.2005,228.9199,M-2H
NPA020084,Neoechinulin D,389.2114,231.79485,M-2H
NPA020085,Valdiazen,146.0702,168.33157,M-2H
NPA020086,w-hydroxyemodin,284.0331,197.41441,M-2H
NPA020087,"L-alanyl-2-(1,1-dimethylallyl)-L-tryptophan anhydride",323.1644,213.09697,M-2H
NPA020088,Streptol glucoside,336.1067,210.94554,M-2H
NPA020089,Preechinulin,323.1644,212.57527,M-2H
NPA020090,Emodin,268.0382,193.40556,M-2H
NPA020091,Neoechinulin A,321.1488,212.41933,M-2H
NPA020092,Echinomycin,1098.4062,347.5722,M-2H
NPA020093,Capreomycin IA,666.3321,275.32266,M-2H
NPA020094,Capreomycin IIA,538.2371,255.32729,M-2H
NPA020095,Capreomycin IIB,522.2422,248.43979,M-2H
NPA020096,Griseusin A,442.091,235.75279,M-2H
NPA020097,5-hydroxyanthrotainin,429.0706,220.41402,M-2H
NPA020098,8-O-desmethylanthrotainin,399.0601,217.33379,M-2H
NPA020099,Mirubactin,602.1983,255.68298,M-2H
NPA020100,Alterochromide A,763.3551,305.9602,M-2H
NPA020101,Alterochromide A',763.3551,308.67728,M-2H
NPA020102,Alterochromide A'',749.3395,304.34586,M-2H
NPA020103,Alterochromide B,789.3708,314.23895,M-2H
NPA020104,Alterochromide B',789.3708,313.16864,M-2H
NPA020105,Alterochromide B'',775.3551,309.67892,M-2H
NPA020106,Bromoalterochromide A'',827.25,308.032,M-2H
NPA020107,Bromoalterochromide B,867.2813,317.87692,M-2H
NPA020108,Bromoalterochromide B',867.2813,315.0471,M-2H
NPA020109,Bromoalterochromide B'',853.2657,310.49646,M-2H
NPA020110,Dibromoalterochromide A,919.1762,316.0172,M-2H
NPA020111,Dibromoalterochromide A',919.1762,312.69693,M-2H
NPA020112,Dibromoalterochromide B,945.1918,319.57977,M-2H
NPA020113,Dibromoalterochromide B',945.1918,316.89383,M-2H
NPA020114,Capreomycin IB,650.3371,273.74164,M-2H
NPA020116,M139603,600.3673,284.60846,M-2H
NPA020117,Arthrofactin A,1351.7861,387.2431,M-2H
NPA020118,Kinamycin A,494.0972,241.75525,M-2H
NPA020119,Kinamycin B,410.0761,219.00966,M-2H
NPA020120,Permetin A,1098.6812,359.2115,M-2H
NPA020121,Aclacinomycin A1,809.3269,301.11966,M-2H
NPA020122,Aclacinomycin B1,807.3113,307.0164,M-2H
NPA020123,DC-52,328.1434,219.35597,M-2H
NPA020124,BMY-28160,1084.6655,349.29517,M-2H
NPA020125,R1128 A,296.0695,206.12718,M-2H
NPA020126,R1128 B,310.0852,213.73341,M-2H
NPA020127,R1128 C,324.1008,217.01949,M-2H
NPA020128,R1128 D,324.1008,220.63683,M-2H
NPA020129,Corynebactin,880.241,305.64847,M-2H
NPA020130,Platensimycin A5,457.1747,231.02249,M-2H
NPA020131,Platensimycin A6,457.1747,233.10805,M-2H
NPA020132,Venezueline A,445.1284,232.14072,M-2H
NPA020133,Venezueline E,352.107,217.51009,M-2H
NPA020134,Massetolide C,1165.722,375.4572,M-2H
NPA020135,Tolypocladenol A2,353.1638,225.9799,M-2H
NPA020136,Tolypocladenol A1,353.1638,227.34674,M-2H
NPA020137,Neoansamycin C,491.2318,260.1038,M-2H
NPA020138,Not named,371.2835,232.2442,M-2H
NPA020139,Carneamide A,443.2219,243.10849,M-2H
NPA020140,Neovasipyridone F,362.2216,227.06993,M-2H
NPA020141,Dietziamide B,320.1019,206.95143,M-2H
NPA020145,"8-(4'-O-methyl-α-rhamnopyranosyloxy)-3,4-dihydroquinolin-2(1H)-one",321.1223,208.58922,M-2H
NPA020146,"8-(4'-O-methyl-α-ribopyranosyloxy)-3,4-dihydroquinolin-2(1H)-one",307.1066,202.35745,M-2H
NPA020147,Chandrananimycin B,268.0495,199.80559,M-2H
NPA020148,Chandrananimycin A,268.0495,189.47612,M-2H
NPA020149,Verrucigeric acid,428.0754,236.86328,M-2H
NPA020150,AK-toxin II,397.1536,223.32112,M-2H
NPA020151,Pre-aurantiamine,232.0971,186.37537,M-2H
NPA020152,Arbumelin,907.445,329.20847,M-2H
NPA020153,Arbumycin,511.2904,256.18527,M-2H
NPA020154,(E)-4-phenylbut-3-enamide,159.0695,177.63608,M-2H
NPA020155,Not named,285.1375,205.04295,M-2H
NPA020156,Not named,286.1328,204.89767,M-2H
NPA020157,Not named,300.1484,208.85643,M-2H
NPA020158,Not named,300.1484,209.46376,M-2H
NPA020159,Azoxymycin A,644.2241,276.9118,M-2H
NPA020160,Azoxymycin B,516.1655,244.67653,M-2H
NPA020161,Cyclomarin A,1040.5957,342.68924,M-2H
NPA020162,Cyclomarin B,1024.6008,353.03372,M-2H
NPA020163,Phomachalasin B,656.3108,284.47845,M-2H
NPA020164,Chartarutine A,401.2213,227.20326,M-2H
NPA020165,Chartarutine B,367.2158,221.48021,M-2H
NPA020166,Chartarutine C,447.1726,230.4601,M-2H
NPA020167,Chartarutine E,399.2056,233.74557,M-2H
NPA020168,Chartarutine F,399.2056,232.2254,M-2H
NPA020169,Chartarutine G,365.2001,224.28235,M-2H
NPA020170,Chartarutine H,365.2001,223.32712,M-2H
NPA020171,Cerebroside E,711.5296,285.55978,M-2H
NPA020172,3-[2-[2-hydroxy-3-methylphenyl-5-(hydroxymethyl)]-2-oxoethyl]glutarimide,289.0961,196.7291,M-2H
NPA020173,Cyclo-(2-hydroxy-Pro-Gly),168.0545,170.14348,M-2H
NPA020174,(S)-dihydro-5-[(S)- hydroxyphenylmethyl]-2(3H)-furanone,206.0507,178.17258,M-2H
NPA020175,Cordycommunin,857.4909,341.63412,M-2H
NPA020176,Chaetoglobosin Y,528.2635,258.7674,M-2H
NPA020177,Chaetocuprum,461.206,257.49716,M-2H
NPA020178,Cytochalasin B6,477.2526,253.6289,M-2H
NPA020179,Cytochalasin B5,479.2682,252.6031,M-2H
NPA020180,Cytochalasin B4,477.2526,254.26636,M-2H
NPA020181,Cytochalasin B3,475.2369,255.2722,M-2H
NPA020182,Nannocystin A,813.3169,317.23172,M-2H
NPA020183,Entonalactam A,313.0961,211.30507,M-2H
NPA020184,Entonalactam B,327.1117,213.83429,M-2H
NPA020185,Entonalactam C,343.1066,218.26309,M-2H
NPA020186,Fengycin C,1460.7813,423.0233,M-2H
NPA020187,Gageopeptin A,1033.6685,355.55936,M-2H
NPA020188,Gageopeptin B,1019.6529,353.14822,M-2H
NPA020189,Collismycin M4,287.0739,194.71117,M-2H
NPA020190,Collismycin M6,287.0739,193.8032,M-2H
NPA020191,Delftibactin A,1030.469,344.28055,M-2H
NPA020192,Haenamindole,514.2591,258.57138,M-2H
NPA020193,Hikiamide A,617.3588,278.93683,M-2H
NPA020194,Hikiamide B,631.3744,276.6358,M-2H
NPA020195,Hikiamide C,670.3853,283.36118,M-2H
NPA020196,N(4)-(N-acetylaminopropyl)spermidine,242.2117,188.69676,M-2H
NPA020197,Inducamide A,404.0341,222.79047,M-2H
NPA020198,Inducamide B,370.0731,219.24179,M-2H
NPA020199,Inducamide C,402.0185,234.3662,M-2H
NPA020200,GameXPeptide E,598.3853,279.98624,M-2H
NPA020201,GameXPeptide F,612.401,284.00122,M-2H
NPA020202,GameXPeptide G,612.401,282.48016,M-2H
NPA020203,GameXPeptide H,626.4166,286.4957,M-2H
NPA020204,GameXPeptide I,626.4166,284.28616,M-2H
NPA020205,GameXPeptide J,640.4323,287.93753,M-2H
NPA020206,(+)-6-epi-stephacidin A,415.227,232.39073,M-2H
NPA020207,(−)-6-epi-stephacidin A,415.227,233.4061,M-2H
NPA020208,Notoamide S,433.2376,234.48764,M-2H
NPA020209,Macyranone A,604.2755,269.65582,M-2H
NPA020210,Macyranone B,717.3596,294.37863,M-2H
NPA020211,Macyranone C,590.2962,261.42685,M-2H
NPA020212,Macyranone D,614.2711,258.3483,M-2H
NPA020213,Macyranone E,663.2915,277.86514,M-2H
NPA020214,Macyranone F,649.2758,272.05597,M-2H
NPA020215,Nosperin,539.2853,258.88046,M-2H
NPA020216,Methylpendolmycin,381.2427,225.78288,M-2H
NPA020221,Juglomycin C amide,273.0648,191.83838,M-2H
NPA020222,Not named,445.2264,254.2784,M-2H
NPA020223,Not named,447.242,253.31383,M-2H
NPA020224,Not named,447.242,247.24867,M-2H
NPA020225,Okaramine S,536.2798,266.516,M-2H
NPA020226,Okaramine T,468.2172,236.12502,M-2H
NPA020227,Okaramine U,400.1546,214.22374,M-2H
NPA020228,Pericoannosin A,359.2471,229.35269,M-2H
NPA020229,Periconiasin D,357.2314,235.12187,M-2H
NPA020230,Periconiasin F,357.2314,231.19966,M-2H
NPA020231,Periconiasin E,357.2314,230.18034,M-2H
NPA020232,Periconiasin I,373.2264,234.67409,M-2H
NPA020233,Periconiasin J,327.2209,224.71935,M-2H
NPA020234,Pestalotiopamide E,241.0961,189.90318,M-2H
NPA020237,Malleobactin E,648.2725,267.87772,M-2H
NPA020238,Malleobactin F,603.2875,269.10562,M-2H
NPA020239,Malleobactin G,609.2769,272.0864,M-2H
NPA020240,Malleobactin H,676.2827,278.96982,M-2H
NPA020241,Pontemazine A,399.1342,226.10518,M-2H
NPA020242,Pontemazine B,400.1182,224.94487,M-2H
NPA020243,Pseudellone A,301.0532,194.01942,M-2H
NPA020244,Pseudellone B,301.0532,199.65309,M-2H
NPA020245,Pseudellone C,515.1968,257.45297,M-2H
NPA020246,Rhabdopeptide 1,571.4108,271.12674,M-2H
NPA020247,Rhabdopeptide 2,571.4108,277.5762,M-2H
NPA020248,Rhabdopeptide 3,698.5105,295.19452,M-2H
NPA020249,Rhabdopeptide 4,698.5105,294.39462,M-2H
NPA020250,Rhabdopeptide 5,797.5789,322.50565,M-2H
NPA020251,Rhabdopeptide 6,811.5946,325.0391,M-2H
NPA020252,Rhabdopeptide 7,582.3904,279.71176,M-2H
NPA020253,Rhabdopeptide 8,596.4061,283.23325,M-2H
NPA020257,(+)-penicilliumine,394.1288,212.92384,M-2H
NPA020258,Ambobactin,1269.5313,376.61328,M-2H
NPA020259,Xenoamicin A,1297.802,400.34756,M-2H
NPA020260,Xenoamicin B,1311.8177,401.98737,M-2H
NPA020262,Aspertryptanthrin A,482.1601,256.4965,M-2H
NPA020263,Aspertryptanthrin B,480.1444,250.47476,M-2H
NPA020264,Aspertryptanthrin C,496.1393,251.78996,M-2H
NPA020265,Ulleungamide A,983.4651,328.01166,M-2H
NPA020266,Ulleungamide B,999.46,327.66632,M-2H
NPA020267,Hormaomycin,1126.4537,349.3447,M-2H
NPA020271,Arimetamycin C,556.1591,270.37857,M-2H
NPA020272,Gaudimycin A,338.0801,214.51547,M-2H
NPA020273,Gaudimycin B,354.075,213.18144,M-2H
NPA020274,AQ-256,254.0226,188.9665,M-2H
NPA020275,AQ-270a,268.0382,196.8856,M-2H
NPA020276,AQ-284a,282.0539,203.226,M-2H
NPA020278,Colabomycin E,554.2064,260.67868,M-2H
NPA020279,Colabomycin F,530.2064,257.94876,M-2H
NPA020280,Colabomycin G,544.222,259.0458,M-2H
NPA020281,Paenilarvin A,1109.588,352.67194,M-2H
NPA020282,Paenilarvin B,1110.572,352.1873,M-2H
NPA020283,Paenilarvin C,1081.5567,347.09137,M-2H
NPA020284,Entolysin A,1718.024,460.22372,M-2H
NPA020285,Homoanatoxin-a,177.1164,178.06621,M-2H
NPA020286,Granaticin,442.091,249.51884,M-2H
NPA020287,Chaetocin,694.0807,253.60796,M-2H
NPA020288,Echinocandin B,1057.5594,335.5889,M-2H
NPA020289,Patulin,152.012,167.07616,M-2H
NPA020290,Stenothricin A,1101.5387,346.04837,M-2H
NPA020291,Indigoidine,246.04,189.49013,M-2H
NPA020292,Saframycin A,560.1918,267.6983,M-2H
NPA020293,Saframycin B,535.1965,264.84155,M-2H
NPA020294,Saframycin C,565.2071,273.25552,M-2H
NPA020295,Saframycin D,551.1914,264.78186,M-2H
NPA020296,Saframycin E,553.2071,266.15146,M-2H
NPA020297,Bikaverin,380.0543,222.24245,M-2H
NPA020299,Brevianamide F,281.1175,199.02104,M-2H
NPA020300,Brevianamide D,363.1593,223.5411,M-2H
NPA020301,Brevianamide C,363.1593,222.74254,M-2H
NPA020302,Brevianamide E,365.175,219.06224,M-2H
NPA020303,Brevianamide B,363.1593,217.51094,M-2H
NPA020304,Hedamycin,744.3269,300.0021,M-2H
NPA020305,Griseorhodin A,506.0496,236.53487,M-2H
NPA020306,Tilivalline,331.1331,220.50941,M-2H
NPA020308,Syringomycin,1222.576,360.22446,M-2H
NPA020311,Hypothemycin,376.1169,223.62991,M-2H
NPA020312,Neocarzinostatin,657.1857,278.7447,M-2H
NPA020313,Pimaricin,663.2901,286.23517,M-2H
NPA020314,Bassianolide,906.594,315.28366,M-2H
NPA020315,Nystatin A1,923.4889,330.90073,M-2H
NPA020320,Alternapyrone,426.3144,241.6204,M-2H
NPA020321,Gaudimycin D,467.1591,238.26259,M-2H
NPA020322,Gaudimycin E,711.2901,298.2765,M-2H
NPA020323,Ecteinascidin 743,759.2472,296.77335,M-2H
NPA020324,Arixanthomycin A,717.2068,282.71646,M-2H
NPA020325,Arixanthomycin B,527.1227,240.5925,M-2H
NPA020326,Arixanthomycin C,513.107,250.00018,M-2H
NPA020328,Kedarcidin,1027.3516,341.8646,M-2H
NPA020329,Dehydrorabelomycin,318.0539,205.3395,M-2H
NPA020330,Bryostatin 1,902.4311,331.40012,M-2H
NPA020331,Verruculogen,509.2173,247.02629,M-2H
NPA020332,Fluostatin G/H,420.122,236.96812,M-2H
NPA020333,Previridicatumtoxin,565.1958,258.8135,M-2H
NPA020336,Hexadehydroastechrome,1107.3952,342.1384,M-2H
NPA020337,Isobongkrekic acid,454.273,242.91336,M-2H
NPA020338,Pactamycin,556.2544,258.46628,M-2H
NPA020339,Resistomycin,374.0801,228.79462,M-2H
NPA020340,Pendolmycin,367.227,224.05267,M-2H
NPA020341,Sporolide A,536.0732,253.25989,M-2H
NPA020342,Arenimycin,665.1755,277.4205,M-2H
NPA020343,Micromonolactam,467.2682,244.33043,M-2H
NPA020344,Coelimycin P1,346.0998,219.10051,M-2H
NPA020345,Fumitremorgin B,477.2274,256.84073,M-2H
NPA020346,Megalomicin B,916.5518,330.9523,M-2H
NPA020347,Megalomicin C1,958.5624,334.01138,M-2H
NPA020348,Megalomicin C2,972.578,334.82047,M-2H
NPA020349,Bisdethiobis(methylthio)gliotoxin,354.0718,213.26048,M-2H
NPA020350,Gobichelin B,687.2987,277.61685,M-2H
NPA020351,Putisolvin I,1377.813,428.63388,M-2H
NPA020352,Putisolvin II,1377.813,428.92343,M-2H
NPA020353,Fuscachelin A,1027.4118,326.56393,M-2H
NPA020354,Fuscachelin B,1045.4224,335.4825,M-2H
NPA020355,Fuscachelin C,1044.4384,333.97424,M-2H
NPA020356,Stambomycin A,1373.9173,404.79086,M-2H
NPA020357,Stambomycin B,1373.9173,402.9056,M-2H
NPA020358,Stambomycin C,1359.9017,401.0336,M-2H
NPA020359,Stambomycin D,1359.9017,405.1517,M-2H
NPA020361,Cichofactin A,1106.7325,385.7761,M-2H
NPA020362,Cichofactin B,1134.7638,389.4846,M-2H
